timestamp,step,recon_loss,token_acc,exact_match,em_ema,lr,elapsed_hours,analogy_avg,clustering_gap,direction_consistency,word_order_sim,effective_rank90,effective_rank95,fr_loss,fr_token_acc,es_loss,es_token_acc,de_loss,de_token_acc,pt_loss,pt_token_acc,zh_loss,zh_token_acc,ja_loss,ja_token_acc,para_loss,para_token_acc,parse_loss,parse_token_acc,ctr_loss,wo_loss
2026-03-12T02:44:58.870969,129500,0.464565,0.9649,0.6154,0.5893,1.794739e-04,3.9303,0.6052,0.1107,0.1171,0.5165,44,51,5.528102,0.4400,5.355409,0.4286,5.942840,0.5000,5.398274,0.4412,5.703238,0.2791,5.730915,0.2449,3.803318,0.0000,1.175419,0.6957,0.191308,0.000165
2026-03-12T02:46:09.484689,130000,0.529501,0.9591,0.7692,0.5911,1.793187e-04,3.9499,0.6206,0.1120,0.1304,0.4869,44,50,5.584969,0.4600,5.356784,0.4286,5.955074,0.4688,5.404360,0.4118,5.738197,0.2791,5.738061,0.2449,3.835232,0.0000,1.218153,0.6667,0.166652,0.000156
2026-03-12T02:47:25.821119,130500,0.612835,0.9181,0.4615,0.5898,1.791630e-04,3.9711,0.5876,0.1149,0.1345,0.4842,44,51,5.551231,0.4200,5.327860,0.4048,6.000524,0.5000,5.467088,0.4412,5.714884,0.3023,5.748295,0.2449,3.914666,0.0000,1.269580,0.7101,0.141887,0.000140
2026-03-12T02:48:36.105997,131000,0.583183,0.9415,0.6154,0.5900,1.790068e-04,3.9906,0.5799,0.1030,0.1193,0.4777,44,51,5.601928,0.4400,5.252570,0.4048,5.975612,0.5312,5.405268,0.3824,5.709611,0.3023,5.735826,0.2857,3.873690,0.0000,1.262750,0.7536,0.174820,0.000081
2026-03-12T02:49:45.781088,131500,0.486483,0.9415,0.4615,0.5888,1.788501e-04,4.0100,0.5777,0.1142,0.1471,0.5149,44,50,5.524570,0.4200,5.315943,0.3810,5.985118,0.4688,5.437758,0.3529,5.714394,0.3023,5.676094,0.2857,3.889174,0.0000,1.326107,0.7971,0.161043,0.000279
2026-03-12T02:50:55.698353,132000,0.553331,0.9591,0.6923,0.5898,1.786929e-04,4.0294,0.5663,0.0937,0.1396,0.4921,44,51,5.488540,0.5000,5.293112,0.3810,6.027999,0.5312,5.469870,0.3529,5.699788,0.3256,5.707794,0.2653,3.959426,0.0000,1.235018,0.6232,0.156665,0.000218
2026-03-12T02:52:05.846863,132500,0.497466,0.9708,0.6923,0.5908,1.785352e-04,4.0489,0.5949,0.0953,0.1365,0.5278,44,51,5.564858,0.4600,5.279017,0.4048,5.994452,0.5312,5.420681,0.4118,5.657617,0.3488,5.732121,0.2245,3.894075,0.0000,1.221328,0.7826,0.173226,0.000106
2026-03-12T02:53:16.017380,133000,0.517990,0.9591,0.6923,0.5918,1.783769e-04,4.0684,0.5943,0.0934,0.1422,0.4914,44,51,5.498866,0.4200,5.281453,0.3810,5.892628,0.5312,5.436085,0.4118,5.717917,0.3256,5.751834,0.3061,3.940165,0.0000,1.279369,0.6667,0.181259,0.000026
2026-03-12T02:54:26.414738,133500,0.533946,0.9649,0.7692,0.5936,1.782182e-04,4.0879,0.5949,0.0970,0.1449,0.5133,44,50,5.442094,0.4800,5.309953,0.2857,5.907642,0.5312,5.389093,0.3824,5.709536,0.3023,5.791275,0.2857,3.903822,0.0000,1.272387,0.8261,0.171778,0.000536
2026-03-12T02:55:37.327924,134000,0.590885,0.9532,0.5385,0.5931,1.780589e-04,4.1076,0.5830,0.1032,0.1516,0.5143,44,50,5.503431,0.4400,5.341182,0.3571,5.966091,0.5000,5.377874,0.3824,5.687168,0.3721,5.750681,0.2653,3.973658,0.0000,1.277441,0.6812,0.175014,0.000000
2026-03-12T02:56:47.457090,134500,0.596545,0.9766,0.7692,0.5948,1.778991e-04,4.1271,0.6085,0.0974,0.1623,0.5445,44,51,5.560667,0.4800,5.325753,0.4048,5.950898,0.5000,5.371907,0.3235,5.749872,0.3023,5.735057,0.2653,3.853600,0.0000,1.348505,0.6377,0.151577,0.000038
2026-03-12T02:57:57.780426,135000,0.555701,0.9649,0.7692,0.5966,1.777389e-04,4.1467,0.5866,0.1096,0.1529,0.4892,44,50,5.549934,0.4800,5.340436,0.4286,5.993096,0.5625,5.449171,0.3824,5.750474,0.3023,5.774659,0.2653,3.982380,0.0000,1.336707,0.5942,0.160824,0.000047
2026-03-12T02:59:13.903676,135500,0.567475,0.9766,0.8462,0.5991,1.775781e-04,4.1678,0.5908,0.0981,0.1358,0.4437,44,51,5.544168,0.4600,5.305634,0.4048,5.937625,0.5312,5.447315,0.3235,5.720516,0.3023,5.780531,0.2653,3.898052,0.0000,1.250990,0.6957,0.167638,0.000080
2026-03-12T03:00:23.478504,136000,0.527667,0.9649,0.6923,0.6000,1.774169e-04,4.1871,0.6169,0.0951,0.1422,0.4723,44,51,5.497894,0.4200,5.285133,0.3810,5.933970,0.5625,5.389741,0.3824,5.694597,0.2558,5.734419,0.2449,3.926807,0.0000,1.056948,0.6667,0.186793,0.000000
2026-03-12T03:01:33.465700,136500,0.482049,0.9649,0.7692,0.6017,1.772551e-04,4.2066,0.6050,0.0939,0.1407,0.5573,44,50,5.586038,0.4200,5.240043,0.4048,5.962921,0.5000,5.318627,0.4118,5.697102,0.2791,5.764724,0.3061,3.927307,0.0000,1.287416,0.7826,0.141762,0.000616
2026-03-12T03:02:43.352394,137000,0.497785,0.9591,0.6923,0.6026,1.770928e-04,4.2260,0.5777,0.0784,0.1312,0.4367,44,51,5.484127,0.4400,5.288971,0.3810,5.981899,0.5000,5.423290,0.3235,5.717757,0.2791,5.725952,0.2653,3.889452,0.0000,1.252206,0.5942,0.161369,0.000029
2026-03-12T03:03:52.966007,137500,0.606850,0.9649,0.6923,0.6035,1.769301e-04,4.2453,0.5916,0.0683,0.1409,0.4257,44,51,5.568060,0.4400,5.326910,0.3095,5.988934,0.5625,5.353770,0.4118,5.711213,0.3023,5.710095,0.3061,4.017272,0.0000,1.251257,0.6522,0.137236,0.000128
2026-03-12T03:05:03.339469,138000,0.593955,0.9766,0.7692,0.6051,1.767668e-04,4.2649,0.6232,0.0849,0.1591,0.5027,44,50,5.596922,0.4400,5.324918,0.3333,6.007536,0.5312,5.417653,0.3824,5.718573,0.3256,5.698664,0.2653,3.784358,0.0000,1.166183,0.6522,0.172430,0.000120
2026-03-12T03:06:13.721832,138500,0.525860,0.9532,0.6154,0.6052,1.766031e-04,4.2844,0.6051,0.0790,0.1304,0.4153,44,51,5.563209,0.4200,5.311661,0.3333,5.941336,0.5312,5.407437,0.3824,5.688979,0.3256,5.688451,0.2449,3.824266,0.0000,1.195421,0.6667,0.109159,0.000000
2026-03-12T03:07:23.766360,139000,0.594669,0.9649,0.6923,0.6061,1.764388e-04,4.3039,0.6123,0.0827,0.1416,0.5122,44,51,5.544103,0.4200,5.225144,0.4286,5.916185,0.4688,5.383479,0.5000,5.669244,0.3488,5.716729,0.2449,3.887592,0.0000,1.193828,0.7391,0.165876,0.000031
2026-03-12T03:08:33.478787,139500,0.540992,0.9708,0.6923,0.6070,1.762741e-04,4.3232,0.6062,0.0825,0.1567,0.4083,44,51,5.476440,0.4400,5.321637,0.3571,5.913020,0.4688,5.425913,0.4706,5.717873,0.3256,5.728481,0.2653,3.917117,0.0000,1.312016,0.6522,0.213606,0.000000
2026-03-12T03:09:43.136766,140000,0.539048,0.9649,0.6923,0.6078,1.761089e-04,4.3426,0.6143,0.0883,0.1378,0.4851,44,51,5.521668,0.5000,5.257366,0.4762,5.921682,0.4688,5.388756,0.4706,5.727745,0.3023,5.729097,0.2857,3.858154,0.0000,1.241800,0.6812,0.191302,0.000279
2026-03-12T03:10:59.708654,140500,0.462234,0.9532,0.7692,0.6094,1.759431e-04,4.3639,0.6295,0.0815,0.1426,0.4519,44,50,5.521305,0.4400,5.328510,0.4048,5.963596,0.5000,5.399131,0.4118,5.678508,0.3256,5.716388,0.3061,3.904663,0.0000,1.242057,0.7246,0.140813,0.000033
2026-03-12T03:12:10.054700,141000,0.568980,0.9474,0.6154,0.6095,1.757769e-04,4.3834,0.6238,0.0699,0.1633,0.4365,44,51,5.574950,0.4600,5.234714,0.3571,5.864452,0.4688,5.454089,0.4412,5.722634,0.2791,5.731617,0.2653,3.841151,0.0000,1.132897,0.6957,0.130948,0.000165
2026-03-12T03:13:19.663980,141500,0.561070,0.9825,0.7692,0.6111,1.756102e-04,4.4027,0.6218,0.0782,0.1704,0.5097,44,50,5.484480,0.4600,5.248202,0.4762,5.951048,0.4688,5.405556,0.4412,5.678217,0.3256,5.762453,0.2245,3.848230,0.0000,1.220296,0.7391,0.125866,0.000000
2026-03-12T03:14:29.743878,142000,0.472198,0.9708,0.6154,0.6111,1.754430e-04,4.4222,0.5898,0.0871,0.1409,0.4921,44,51,5.522444,0.4200,5.278728,0.4048,5.914990,0.5000,5.319704,0.5294,5.646623,0.2791,5.713009,0.2653,3.913116,0.0000,1.206900,0.7536,0.154482,0.000153
2026-03-12T03:15:40.520169,142500,0.573885,0.9532,0.5385,0.6104,1.752754e-04,4.4419,0.5463,0.0941,0.1183,0.4113,44,51,5.515516,0.4400,5.276016,0.4286,5.875808,0.5000,5.403826,0.4118,5.671011,0.3023,5.716928,0.2449,3.943111,0.0000,1.242917,0.6377,0.151409,0.000009
2026-03-12T03:16:51.083626,143000,0.529422,0.9298,0.3846,0.6082,1.751072e-04,4.4615,0.5557,0.0828,0.1352,0.4524,44,51,5.497722,0.4600,5.260818,0.4048,5.923147,0.5000,5.355393,0.4412,5.722292,0.3488,5.745042,0.2857,3.874411,0.0000,1.232928,0.7101,0.106117,0.000106
2026-03-12T03:18:01.369685,143500,0.535470,0.9415,0.5385,0.6075,1.749386e-04,4.4810,0.5730,0.0794,0.1563,0.4430,45,51,5.507869,0.4200,5.291357,0.4048,5.893576,0.4688,5.290354,0.3824,5.644151,0.3023,5.677076,0.2653,3.952199,0.0000,1.309505,0.6812,0.109992,0.000050
2026-03-12T03:19:11.536566,144000,0.562241,0.9649,0.6923,0.6083,1.747694e-04,4.5005,0.5891,0.0888,0.1634,0.5597,44,51,5.452285,0.4400,5.263883,0.4048,5.954165,0.4688,5.410033,0.3824,5.690879,0.3023,5.769970,0.2653,3.782086,0.0000,1.245246,0.6667,0.142257,0.000086
2026-03-12T03:20:21.893503,144500,0.438397,0.9649,0.6923,0.6092,1.745998e-04,4.5200,0.5800,0.0950,0.1404,0.5361,44,51,5.477227,0.4200,5.290218,0.4524,5.943099,0.4375,5.445804,0.3529,5.646163,0.3023,5.751252,0.2245,3.765071,0.0000,1.139336,0.8116,0.129162,0.000057
2026-03-12T03:21:32.252311,145000,0.540573,0.9708,0.8462,0.6115,1.744298e-04,4.5396,0.5776,0.0840,0.1590,0.5452,44,51,5.588722,0.4400,5.255501,0.4524,5.977130,0.5000,5.415017,0.3529,5.652785,0.3488,5.688356,0.2449,3.853341,0.0000,1.263321,0.6957,0.152160,0.000319
2026-03-12T03:22:49.642044,145500,0.542280,0.9532,0.6923,0.6123,1.742592e-04,4.5611,0.5971,0.0815,0.1626,0.5027,44,50,5.506088,0.4200,5.263340,0.5238,6.040476,0.5000,5.371274,0.3235,5.692794,0.2791,5.719662,0.2449,3.802388,0.0000,1.211986,0.7391,0.180478,0.000000
2026-03-12T03:23:58.915507,146000,0.479103,0.9649,0.6923,0.6131,1.740882e-04,4.5803,0.5818,0.0957,0.1602,0.4828,44,50,5.481988,0.4200,5.246272,0.5238,5.885494,0.5312,5.275795,0.4412,5.683407,0.2558,5.705163,0.2449,3.917323,0.0000,1.233059,0.7246,0.143731,0.000197
2026-03-12T03:25:08.687371,146500,0.578126,0.9415,0.4615,0.6116,1.739166e-04,4.5997,0.5910,0.0875,0.1640,0.4434,44,51,5.547536,0.4400,5.203577,0.4524,5.888555,0.5000,5.476281,0.3824,5.656241,0.2791,5.718100,0.2041,3.794470,0.0000,1.191337,0.6957,0.118385,0.000027
2026-03-12T03:26:18.132625,147000,0.553011,0.9415,0.5385,0.6109,1.737446e-04,4.6190,0.5803,0.0866,0.1563,0.4684,44,51,5.503810,0.4400,5.152555,0.4286,5.982415,0.5000,5.393721,0.3824,5.706950,0.3023,5.673642,0.2449,3.746630,0.0000,1.209059,0.7246,0.173873,0.000000
2026-03-12T03:27:27.711550,147500,0.541110,0.9532,0.5385,0.6102,1.735722e-04,4.6383,0.5859,0.0969,0.1684,0.5788,44,51,5.436458,0.4000,5.206688,0.5000,5.939805,0.5312,5.373481,0.4118,5.682628,0.2791,5.728286,0.2449,3.816706,0.0000,1.116352,0.6522,0.132722,0.001181
2026-03-12T03:28:37.402104,148000,0.491500,0.9240,0.6154,0.6102,1.733992e-04,4.6577,0.5692,0.0895,0.1501,0.4185,44,51,5.570262,0.4400,5.274667,0.4048,5.908311,0.4375,5.331050,0.3824,5.675520,0.2558,5.633691,0.2449,3.860652,0.0000,1.175087,0.6232,0.145218,0.000029
2026-03-12T03:29:47.125881,148500,0.489051,0.9591,0.6923,0.6110,1.732258e-04,4.6770,0.5615,0.0939,0.1479,0.4393,44,51,5.477448,0.4000,5.199050,0.4048,5.930691,0.5000,5.411061,0.4706,5.696023,0.3023,5.650016,0.2245,4.004180,0.0000,1.184233,0.6377,0.176290,0.000077
2026-03-12T03:30:57.870234,149000,0.565882,0.9415,0.5385,0.6103,1.730519e-04,4.6967,0.5772,0.0969,0.1562,0.4600,44,51,5.480639,0.3800,5.294969,0.4286,5.952767,0.5000,5.311559,0.4118,5.666200,0.2791,5.741017,0.2449,3.867781,0.0000,1.304518,0.6232,0.171768,0.000167
2026-03-12T03:32:08.265946,149500,0.473301,0.9357,0.5385,0.6096,1.728776e-04,4.7162,0.5733,0.0934,0.1554,0.4180,44,51,5.501468,0.5000,5.279109,0.4048,5.896839,0.5000,5.398754,0.4412,5.724336,0.3256,5.669576,0.2857,3.983100,0.0000,1.092536,0.6667,0.215883,0.000023
2026-03-12T03:33:19.336012,150000,0.570712,0.9181,0.4615,0.6081,1.727028e-04,4.7360,0.5432,0.0624,0.1470,0.2768,45,51,5.516047,0.4400,5.182464,0.3810,5.954163,0.5312,5.392250,0.4118,5.643101,0.3256,5.690222,0.2449,3.927293,0.0000,1.263145,0.5797,0.178009,0.000076
2026-03-12T03:34:36.934763,150500,0.461636,0.9240,0.4615,0.6066,1.725275e-04,4.7575,0.5696,0.0772,0.1637,0.4148,44,51,5.500163,0.4200,5.188001,0.4286,5.934236,0.5625,5.330592,0.4118,5.684544,0.2558,5.720894,0.2449,3.861225,0.0000,1.181706,0.6667,0.138277,0.000106
2026-03-12T03:35:47.577547,151000,0.489778,0.9474,0.6923,0.6075,1.723517e-04,4.7772,0.5720,0.0988,0.1594,0.5439,44,51,5.524680,0.4800,5.242474,0.5238,5.983759,0.4688,5.321438,0.4706,5.628862,0.3256,5.732984,0.2653,3.785173,0.0000,1.175673,0.7536,0.134889,0.000273
2026-03-12T03:36:58.139819,151500,0.473810,0.9415,0.5385,0.6068,1.721755e-04,4.7968,0.5814,0.1026,0.1681,0.5125,44,51,5.506417,0.4200,5.254837,0.4286,5.964006,0.4688,5.326567,0.3235,5.674015,0.2558,5.731506,0.2245,3.857909,0.0000,1.104057,0.7101,0.132314,0.000076
2026-03-12T03:38:07.900246,152000,0.529855,0.9591,0.6923,0.6077,1.719988e-04,4.8161,0.5373,0.0836,0.1412,0.5105,44,51,5.487403,0.4400,5.189146,0.4762,5.882465,0.5312,5.286443,0.4118,5.669622,0.3488,5.670762,0.2653,3.921342,0.0000,1.146597,0.6522,0.160093,0.000086
2026-03-12T03:39:17.593469,152500,0.500122,0.9357,0.5385,0.6070,1.718217e-04,4.8355,0.5508,0.0764,0.1396,0.4389,44,51,5.514231,0.4200,5.153609,0.4286,5.941532,0.4062,5.393174,0.3824,5.664780,0.3256,5.699889,0.2653,3.870012,0.0000,1.268899,0.6522,0.151189,0.000062
2026-03-12T03:40:27.409392,153000,0.520657,0.9766,0.6923,0.6078,1.716441e-04,4.8549,0.5513,0.0942,0.1408,0.4676,44,51,5.507986,0.4600,5.227460,0.3810,5.929934,0.5312,5.400173,0.4118,5.701871,0.2326,5.731701,0.2449,3.919543,0.0000,1.181516,0.6667,0.136679,0.000016
2026-03-12T03:41:37.324897,153500,0.530183,0.9357,0.5385,0.6071,1.714660e-04,4.8743,0.5492,0.1080,0.1261,0.5120,44,51,5.477895,0.4800,5.276989,0.4048,5.855973,0.4688,5.267109,0.3529,5.635459,0.2791,5.688432,0.2245,3.936154,0.0000,1.167719,0.5652,0.152776,0.000214
2026-03-12T03:42:46.878995,154000,0.458854,0.9766,0.6923,0.6080,1.712875e-04,4.8936,0.5839,0.0929,0.1177,0.5012,44,51,5.460095,0.5000,5.187846,0.4048,5.860436,0.5000,5.319588,0.3824,5.666007,0.2791,5.674551,0.2245,3.778201,0.0000,1.119675,0.6957,0.146108,0.000059
2026-03-12T03:43:57.450433,154500,0.415639,0.9649,0.6923,0.6088,1.711085e-04,4.9132,0.5686,0.1020,0.1411,0.4782,44,51,5.487381,0.4800,5.180442,0.4048,5.927816,0.5312,5.235906,0.3824,5.653542,0.3023,5.661242,0.2245,3.843486,0.0000,1.061269,0.6812,0.139764,0.000000
2026-03-12T03:45:07.968744,155000,0.450924,0.9532,0.7692,0.6104,1.709291e-04,4.9328,0.5518,0.1070,0.1358,0.4943,44,51,5.484852,0.4400,5.265089,0.4286,5.900336,0.4375,5.285634,0.4118,5.692051,0.3256,5.735131,0.2449,3.833074,0.0000,1.124897,0.6087,0.134754,0.000000
2026-03-12T03:46:25.027802,155500,0.469715,0.9532,0.5385,0.6097,1.707492e-04,4.9542,0.5868,0.0848,0.1620,0.5002,44,51,5.399547,0.4200,5.249423,0.4524,5.968760,0.5000,5.332298,0.3824,5.620278,0.3256,5.720274,0.3061,3.876354,0.0000,1.165683,0.7101,0.162155,0.000068
2026-03-12T03:47:35.404397,156000,0.457500,0.9825,0.7692,0.6113,1.705688e-04,4.9738,0.5735,0.0804,0.1450,0.5113,44,51,5.526641,0.4200,5.250540,0.4762,5.894411,0.4062,5.313671,0.4412,5.670267,0.2791,5.638890,0.2245,3.856018,0.0000,1.175473,0.6812,0.133433,0.000101
2026-03-12T03:48:45.724068,156500,0.507762,0.9766,0.7692,0.6129,1.703880e-04,4.9933,0.6042,0.0949,0.1273,0.5535,44,51,5.456275,0.4400,5.227385,0.3810,5.900337,0.4688,5.377588,0.4118,5.618280,0.3023,5.714573,0.2449,3.793644,0.0000,1.197260,0.6667,0.119699,0.000079
2026-03-12T03:49:56.036410,157000,0.469459,0.9825,0.7692,0.6144,1.702068e-04,5.0128,0.5579,0.0903,0.1333,0.4829,44,51,5.536935,0.4000,5.206808,0.4286,5.886144,0.4688,5.237145,0.3824,5.647004,0.3256,5.712223,0.2857,3.849508,0.0000,1.244447,0.6957,0.120083,0.000000
2026-03-12T03:51:06.933731,157500,0.515391,0.9649,0.6154,0.6145,1.700251e-04,5.0325,0.5870,0.0942,0.1424,0.5353,44,51,5.416324,0.4000,5.182996,0.5000,5.906214,0.4688,5.282980,0.4118,5.686420,0.3488,5.662753,0.2653,3.788868,0.0000,1.080396,0.7101,0.140653,0.000254
2026-03-12T03:52:17.945138,158000,0.575758,0.9591,0.5385,0.6137,1.698429e-04,5.0523,0.6046,0.0759,0.1427,0.4576,44,51,5.458166,0.4400,5.218385,0.4286,5.909541,0.4688,5.371984,0.4412,5.690839,0.3721,5.733227,0.2857,3.820973,0.0000,1.082067,0.7391,0.138162,0.000030
2026-03-12T03:53:28.091414,158500,0.410333,0.9883,0.8462,0.6160,1.696603e-04,5.0717,0.5952,0.0911,0.1451,0.5654,44,51,5.469131,0.5000,5.219556,0.4286,5.812088,0.4062,5.408356,0.5000,5.650285,0.3256,5.689272,0.2653,3.883531,0.0000,1.085337,0.6957,0.184414,0.000006
2026-03-12T03:54:38.493495,159000,0.479623,0.9942,0.9231,0.6191,1.694773e-04,5.0913,0.5897,0.0907,0.1595,0.5984,44,51,5.511387,0.4600,5.182645,0.4048,5.927195,0.4375,5.310414,0.3824,5.645950,0.3256,5.688134,0.2245,3.930923,0.0000,1.123267,0.6522,0.153407,0.000125
2026-03-12T03:55:48.291745,159500,0.586975,0.9766,0.7692,0.6206,1.692938e-04,5.1107,0.5803,0.0819,0.1731,0.5357,44,51,5.521770,0.5000,5.199911,0.3810,5.920466,0.5000,5.263802,0.5000,5.641149,0.2791,5.698717,0.2653,3.926176,0.0000,1.125395,0.6377,0.157773,0.000037
2026-03-12T03:56:57.982247,160000,0.474525,0.9591,0.6923,0.6213,1.691099e-04,5.1300,0.5804,0.0777,0.1794,0.4600,44,51,5.413449,0.4400,5.221692,0.4524,5.891072,0.4688,5.255041,0.4412,5.634366,0.3488,5.710827,0.2449,3.862663,0.0000,1.163124,0.6957,0.148291,0.000247
2026-03-12T03:58:14.719669,160500,0.462410,0.9825,0.7692,0.6228,1.689255e-04,5.1514,0.5811,0.0990,0.1593,0.4973,44,51,5.422423,0.5000,5.162093,0.5000,5.891952,0.4688,5.304027,0.3529,5.640164,0.3023,5.683476,0.2449,3.800215,0.0000,1.193499,0.6957,0.171762,0.000290
2026-03-12T03:59:24.761440,161000,0.389979,0.9649,0.6154,0.6227,1.687407e-04,5.1708,0.5713,0.0850,0.1661,0.4512,45,51,5.472994,0.4800,5.224544,0.4286,5.900778,0.4688,5.272014,0.4118,5.659892,0.3256,5.670322,0.2245,3.867335,0.0000,1.166397,0.6812,0.122363,0.000265
2026-03-12T04:00:34.737045,161500,0.398294,0.9532,0.5385,0.6219,1.685554e-04,5.1903,0.6107,0.0755,0.1475,0.3717,45,51,5.467054,0.5200,5.219320,0.4524,5.853254,0.4375,5.269702,0.3824,5.636653,0.3488,5.676705,0.2041,3.814630,0.0000,1.166683,0.7536,0.111391,0.000000
2026-03-12T04:01:45.342293,162000,0.498705,0.9825,0.7692,0.6233,1.683697e-04,5.2099,0.6358,0.0950,0.1742,0.5352,44,51,5.453804,0.5400,5.171926,0.4762,5.878788,0.5312,5.249240,0.4118,5.657481,0.2791,5.659618,0.2857,3.840490,0.0000,1.118024,0.7536,0.145642,0.000104
2026-03-12T04:02:55.377426,162500,0.536308,0.9649,0.6154,0.6233,1.681836e-04,5.2293,0.5844,0.0873,0.1594,0.4856,44,51,5.404950,0.4800,5.179002,0.4524,5.887599,0.4688,5.279692,0.4706,5.601890,0.3488,5.679723,0.2653,3.836889,0.0000,1.104934,0.7101,0.178044,0.000023
2026-03-12T04:04:05.095588,163000,0.483135,0.9883,0.8462,0.6255,1.679970e-04,5.2487,0.6214,0.0835,0.1611,0.5120,44,51,5.449289,0.4800,5.257646,0.3095,5.891783,0.5000,5.333551,0.4118,5.625385,0.3256,5.735606,0.2653,3.919675,0.0000,1.054773,0.7101,0.130877,0.000118
2026-03-12T04:05:15.201936,163500,0.423244,0.9298,0.6154,0.6254,1.678100e-04,5.2682,0.6028,0.0901,0.1667,0.3828,44,51,5.421471,0.4600,5.206788,0.4524,5.881087,0.4375,5.281593,0.5294,5.671492,0.3256,5.719304,0.2857,3.906768,0.0000,1.233851,0.6957,0.123801,0.000100
2026-03-12T04:06:25.433746,164000,0.461133,0.9474,0.3846,0.6230,1.676226e-04,5.2877,0.6128,0.0817,0.1701,0.4857,45,51,5.410081,0.4800,5.176818,0.3095,5.911330,0.4688,5.287616,0.4706,5.642745,0.3256,5.695895,0.2857,3.893850,0.0000,1.045821,0.6957,0.163849,0.000082
2026-03-12T04:07:35.658559,164500,0.438583,0.9591,0.6923,0.6237,1.674347e-04,5.3072,0.6088,0.0848,0.1605,0.4922,44,51,5.497322,0.4800,5.141574,0.4286,5.852433,0.5625,5.358077,0.4118,5.659012,0.3488,5.703836,0.2857,3.772590,0.0000,1.109682,0.6522,0.188384,0.000065
2026-03-12T04:08:45.862733,165000,0.465620,0.9766,0.6923,0.6244,1.672464e-04,5.3267,0.6147,0.0744,0.1610,0.4322,44,51,5.425131,0.4600,5.113067,0.4048,5.786462,0.5000,5.308488,0.4412,5.597400,0.3721,5.696901,0.2857,3.786784,0.0000,1.171418,0.7101,0.122600,0.000054
2026-03-12T04:10:02.080371,165500,0.503953,0.9649,0.7692,0.6258,1.670577e-04,5.3478,0.6358,0.0804,0.1423,0.3890,44,51,5.380863,0.4600,5.217111,0.4048,5.893291,0.5000,5.213858,0.4412,5.693756,0.3023,5.637046,0.2449,3.807109,0.0000,1.094825,0.6957,0.121152,0.000039
2026-03-12T04:11:12.128735,166000,0.494764,0.9474,0.5385,0.6249,1.668685e-04,5.3673,0.6372,0.0708,0.1394,0.3995,44,51,5.406741,0.4800,5.243913,0.4286,5.936150,0.5000,5.350354,0.4412,5.626898,0.3256,5.639188,0.2857,3.756052,0.0000,1.059196,0.7971,0.171762,0.000028
2026-03-12T04:12:21.913124,166500,0.471806,0.9708,0.6923,0.6256,1.666790e-04,5.3867,0.5681,0.0741,0.1452,0.3960,45,51,5.471442,0.5400,5.204063,0.4524,5.959758,0.5312,5.281783,0.4412,5.658180,0.3256,5.693120,0.2449,3.812568,0.0000,1.078529,0.6232,0.143933,0.000000
2026-03-12T04:13:31.951917,167000,0.506771,0.9708,0.6923,0.6263,1.664890e-04,5.4061,0.6231,0.0997,0.1470,0.4668,44,51,5.505016,0.4800,5.205923,0.4048,5.948030,0.5625,5.290704,0.3529,5.638232,0.3256,5.678138,0.2449,3.795428,0.0000,1.178018,0.6812,0.134854,0.000196
2026-03-12T04:14:41.770697,167500,0.531301,0.9591,0.5385,0.6254,1.662985e-04,5.4255,0.5557,0.0892,0.1574,0.4907,44,51,5.435060,0.5600,5.160860,0.4524,5.869555,0.5625,5.280551,0.4412,5.609702,0.3721,5.643640,0.2653,3.820548,0.0000,1.135182,0.7391,0.141528,0.000000
2026-03-12T04:15:52.794858,168000,0.634947,0.9474,0.5385,0.6245,1.661077e-04,5.4453,0.5521,0.0794,0.1467,0.3852,44,51,5.460346,0.4800,5.214091,0.4286,5.907746,0.5625,5.313131,0.4118,5.660107,0.3488,5.682354,0.2653,3.791991,0.0000,1.067974,0.6667,0.158464,0.000000
2026-03-12T04:17:03.196938,168500,0.528045,0.9474,0.6923,0.6252,1.659164e-04,5.4648,0.6025,0.0709,0.1416,0.3534,44,51,5.394060,0.5000,5.192725,0.3810,5.840979,0.4375,5.255884,0.5000,5.690539,0.3256,5.648225,0.2449,3.840280,0.0000,1.128069,0.6812,0.157889,0.000126
2026-03-12T04:18:13.661714,169000,0.522049,0.9181,0.5385,0.6243,1.657247e-04,5.4844,0.5835,0.0834,0.1483,0.4668,44,51,5.487526,0.4800,5.263654,0.4762,5.840393,0.5312,5.323018,0.4706,5.670527,0.3256,5.689753,0.2449,3.756916,0.0000,1.126782,0.6812,0.154435,0.000151
2026-03-12T04:19:23.505382,169500,0.361695,0.9357,0.5385,0.6235,1.655326e-04,5.5038,0.5807,0.0735,0.1463,0.3122,44,51,5.429056,0.4800,5.144243,0.4762,5.885019,0.5625,5.292104,0.4412,5.606524,0.3023,5.640190,0.2653,3.937443,0.0000,1.111619,0.5652,0.156775,0.000029
2026-03-12T04:20:34.002933,170000,0.409462,0.9415,0.5385,0.6226,1.653401e-04,5.5234,0.5916,0.0824,0.1618,0.4315,44,51,5.397860,0.4800,5.130979,0.4286,5.911460,0.5625,5.289495,0.5000,5.606844,0.3256,5.647200,0.2857,3.797080,0.0000,1.036298,0.6667,0.145061,0.000054
2026-03-12T04:21:50.511267,170500,0.527926,0.9708,0.7692,0.6241,1.651471e-04,5.5446,0.6113,0.0847,0.1463,0.4086,44,51,5.420053,0.4600,5.208315,0.3810,5.789559,0.5625,5.236449,0.4706,5.687542,0.3023,5.677974,0.2653,3.854543,0.0000,1.154374,0.6232,0.126462,0.000000
