timestamp,step,recon_loss,pos_sim,neg_sim,wo_sim,eff_rank,lr,elapsed_hours
2026-03-09T10:53:31.206562,22500,7.650909,0.8742,0.7287,0.8226,38,2.921356e-04,3.2900
2026-03-09T10:57:53.448900,23000,7.626891,0.8526,0.6396,0.9417,38,2.917509e-04,3.3628
2026-03-09T11:02:14.466544,23500,7.498114,0.8358,0.6273,0.9044,37,2.913573e-04,3.4353
2026-03-09T11:06:36.984346,24000,7.626681,0.8475,0.6555,0.9216,39,2.909547e-04,3.5083
2026-03-09T11:11:01.482034,24500,7.685860,0.8753,0.6928,0.9315,39,2.905433e-04,3.5817
2026-03-09T11:15:23.624408,25000,7.329348,0.8635,0.7073,0.8950,38,2.901230e-04,3.6546
2026-03-09T11:19:48.057606,25500,7.627162,0.8430,0.6965,0.8986,40,2.896939e-04,3.7280
2026-03-09T11:24:10.956267,26000,7.529832,0.8518,0.6571,0.8939,38,2.892561e-04,3.8010
2026-03-09T11:28:34.087500,26500,7.570232,0.7974,0.6739,0.8714,39,2.888094e-04,3.8741
2026-03-09T11:32:55.624960,27000,7.324819,0.8660,0.5324,0.9189,41,2.883541e-04,3.9468
2026-03-09T11:37:17.292877,27500,7.532807,0.9015,0.5804,0.9298,39,2.878900e-04,4.0195
2026-03-09T11:41:48.546466,28000,7.367334,0.9245,0.6384,0.9275,40,2.874172e-04,4.0948
2026-03-09T11:46:15.073679,28500,7.635256,0.9270,0.7012,0.9202,41,2.869358e-04,4.1688
2026-03-09T11:50:43.031763,29000,7.569619,0.8122,0.4858,0.9154,40,2.864458e-04,4.2433
2026-03-09T11:55:13.180427,29500,7.403164,0.8644,0.5905,0.9187,39,2.859472e-04,4.3183
2026-03-09T11:59:45.606128,30000,7.633243,0.8950,0.7183,0.9232,40,2.854400e-04,4.3940
2026-03-09T12:04:14.048064,30500,7.785055,0.8372,0.6682,0.9248,41,2.849243e-04,4.4686
2026-03-09T12:08:39.793627,31000,7.743349,0.8927,0.7365,0.9269,40,2.844001e-04,4.5424
2026-03-09T12:13:11.633390,31500,7.372612,0.8857,0.6725,0.9536,40,2.838675e-04,4.6179
2026-03-09T12:17:36.946784,32000,7.897933,0.8473,0.6770,0.9307,41,2.833264e-04,4.6916
2026-03-09T12:22:08.588601,32500,7.781593,0.9133,0.6120,0.9026,42,2.827769e-04,4.7670
2026-03-09T12:26:41.457155,33000,7.410984,0.8973,0.7169,0.9206,40,2.822191e-04,4.8428
2026-03-09T12:31:04.888990,33500,7.315165,0.8221,0.7250,0.9079,41,2.816530e-04,4.9160
2026-03-09T12:35:26.276297,34000,7.378644,0.8641,0.6316,0.9118,42,2.810786e-04,4.9886
2026-03-09T12:39:49.645774,34500,7.611821,0.9228,0.7861,0.9433,41,2.804959e-04,5.0618
2026-03-09T12:44:11.238161,35000,7.394051,0.8245,0.6389,0.8666,40,2.799050e-04,5.1344
2026-03-09T12:48:34.472734,35500,7.605343,0.8897,0.6873,0.8469,40,2.793059e-04,5.2076
2026-03-09T12:52:55.359345,36000,7.451751,0.8071,0.7392,0.9154,40,2.786987e-04,5.2800
2026-03-09T12:57:18.564886,36500,7.685111,0.8454,0.6971,0.9049,41,2.780834e-04,5.3531
2026-03-09T13:01:41.464265,37000,7.382332,0.9192,0.6629,0.9606,42,2.774601e-04,5.4262
2026-03-09T13:06:03.510659,37500,7.622885,0.9127,0.6651,0.9580,41,2.768287e-04,5.4990
2026-03-09T13:10:25.094830,38000,7.428272,0.9061,0.7370,0.9018,39,2.761893e-04,5.5716
2026-03-09T13:14:48.154722,38500,7.444981,0.9131,0.6332,0.8890,41,2.755420e-04,5.6447
2026-03-09T13:19:10.228550,39000,7.557253,0.9374,0.6172,0.9493,43,2.748868e-04,5.7175
2026-03-09T13:23:30.991384,39500,7.451497,0.9011,0.6632,0.9364,41,2.742237e-04,5.7899
2026-03-09T13:27:53.503831,40000,7.572723,0.9033,0.6458,0.9553,41,2.735528e-04,5.8629
2026-03-09T13:32:18.455937,40500,7.595570,0.9122,0.6112,0.9353,43,2.728742e-04,5.9364
2026-03-09T13:36:39.349359,41000,7.380324,0.9048,0.5465,0.9196,43,2.721878e-04,6.0089
2026-03-09T13:41:06.655392,41500,7.677910,0.9436,0.7126,0.9516,42,2.714937e-04,6.0832
2026-03-09T13:45:37.619103,42000,7.375707,0.9512,0.6696,0.9337,43,2.707919e-04,6.1584
2026-03-09T13:49:59.193969,42500,7.270972,0.9601,0.5735,0.9514,43,2.700826e-04,6.2311
2026-03-09T13:54:20.070156,43000,7.321878,0.9485,0.5935,0.9431,42,2.693657e-04,6.3036
2026-03-09T13:58:42.219986,43500,7.641327,0.9618,0.5718,0.9359,41,2.686413e-04,6.3764
2026-03-09T14:03:11.866947,44000,7.506131,0.9182,0.5958,0.9315,43,2.679094e-04,6.4513
2026-03-09T14:07:35.560273,44500,7.349762,0.8932,0.5969,0.9277,43,2.671701e-04,6.5245
2026-03-09T14:11:57.808550,45000,7.194015,0.9201,0.6292,0.9296,44,2.664235e-04,6.5974
2026-03-09T14:16:21.583748,45500,7.572225,0.9351,0.5492,0.9321,43,2.656695e-04,6.6707
2026-03-09T14:20:41.767126,46000,7.497797,0.9126,0.5430,0.9509,44,2.649082e-04,6.7429
2026-03-09T14:25:04.841915,46500,7.668199,0.8967,0.6038,0.9155,42,2.641397e-04,6.8160
2026-03-09T14:29:26.187527,47000,7.417768,0.8705,0.5551,0.9618,43,2.633640e-04,6.8886
2026-03-09T14:33:49.768750,47500,7.353875,0.8889,0.5970,0.9392,44,2.625812e-04,6.9618
2026-03-09T14:38:11.923985,48000,7.637964,0.8803,0.5727,0.9185,43,2.617913e-04,7.0346
2026-03-09T14:42:34.713032,48500,7.555866,0.9134,0.5944,0.9325,43,2.609943e-04,7.1076
2026-03-09T14:46:57.691029,49000,7.300230,0.9034,0.5807,0.9446,42,2.601904e-04,7.1807
2026-03-09T14:51:19.810637,49500,7.513189,0.8817,0.5870,0.9520,44,2.593795e-04,7.2535
2026-03-09T14:55:42.547382,50000,7.403805,0.9301,0.6076,0.9216,44,2.585617e-04,7.3265
2026-03-09T15:00:08.688292,50500,7.245110,0.9071,0.5249,0.9242,43,2.577372e-04,7.4004
2026-03-09T15:04:31.291979,51000,7.260169,0.8817,0.5181,0.9143,43,2.569058e-04,7.4733
2026-03-09T15:08:55.052674,51500,7.279108,0.9098,0.5759,0.9179,44,2.560677e-04,7.5466
2026-03-09T15:13:17.020676,52000,7.419682,0.8629,0.6252,0.9505,43,2.552229e-04,7.6194
2026-03-09T15:17:38.870801,52500,7.295797,0.8771,0.5995,0.9268,44,2.543715e-04,7.6921
2026-03-09T15:22:00.001500,53000,7.332923,0.8278,0.6449,0.9312,43,2.535136e-04,7.7647
2026-03-09T15:26:27.592751,53500,7.262731,0.8546,0.6254,0.8977,43,2.526491e-04,7.8390
2026-03-09T15:31:04.328475,54000,7.163074,0.8913,0.6471,0.8270,43,2.517782e-04,7.9159
2026-03-09T15:35:39.164291,54500,7.473978,0.8911,0.6252,0.8987,43,2.509008e-04,7.9922
2026-03-09T15:40:15.556914,55000,7.317842,0.9315,0.6386,0.7725,45,2.500171e-04,8.0690
2026-03-09T15:44:49.906655,55500,7.519918,0.7568,0.6465,0.8988,43,2.491271e-04,8.1452
2026-03-09T15:49:26.983581,56000,7.346711,0.8415,0.5960,0.9117,44,2.482309e-04,8.2222
2026-03-09T15:54:03.726917,56500,7.394238,0.8802,0.6050,0.9419,45,2.473285e-04,8.2990
2026-03-09T15:58:38.826781,57000,7.138641,0.8515,0.6521,0.9309,44,2.464200e-04,8.3754
2026-03-09T16:03:13.546740,57500,7.419136,0.8931,0.5984,0.9240,44,2.455054e-04,8.4518
2026-03-09T16:07:46.666812,58000,7.379645,0.8333,0.6717,0.9385,44,2.445847e-04,8.5276
2026-03-09T16:12:21.334059,58500,7.214809,0.8946,0.7376,0.9265,45,2.436582e-04,8.6039
2026-03-09T16:16:54.075568,59000,7.136976,0.8503,0.6705,0.9257,43,2.427257e-04,8.6797
2026-03-09T16:21:26.713280,59500,7.435126,0.7895,0.7016,0.9222,45,2.417874e-04,8.7554
2026-03-09T16:26:00.618343,60000,7.213577,0.7650,0.6942,0.9382,43,2.408433e-04,8.8315
2026-03-09T16:30:38.827604,60500,7.030811,0.8502,0.6730,0.9319,44,2.398936e-04,8.9088
