timestamp,step,recon_loss,token_acc,exact_match,em_ema,lr,elapsed_hours,analogy_avg,clustering_gap,direction_consistency,word_order_sim,effective_rank90,effective_rank95,fr_loss,fr_token_acc,es_loss,es_token_acc,para_loss,para_token_acc,parse_loss,parse_token_acc,geo_scale,wo_loss,hrepul_loss,brepul_loss,analogy_loss,dircon_loss,cluster_loss
2026-03-11T17:41:03.183592,51000,0.335407,0.9937,0.9231,0.4943,1.968698e-04,1.3874,0.7373,0.0379,0.2811,0.8883,38,46,5.373105,0.6047,4.849415,0.6944,3.513095,0.0000,0.870780,0.9552,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026-03-11T17:41:51.508187,51500,0.336380,0.9873,0.9231,0.4986,1.968060e-04,1.4008,0.7382,0.0460,0.2813,0.8847,39,46,5.406157,0.5814,4.861097,0.6944,3.519309,0.0000,0.785958,0.9552,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026-03-11T17:42:42.308159,52000,0.312661,0.9937,0.9231,0.5028,1.967415e-04,1.4149,0.7192,0.0465,0.2713,0.8756,39,46,5.350906,0.6279,4.931473,0.6944,3.471694,0.0000,0.766958,0.9552,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2026-03-11T17:47:42.642484,52500,0.329906,0.9684,0.8462,0.5063,1.966764e-04,1.4984,0.7464,0.0838,0.2867,0.6874,38,45,5.337518,0.5814,4.819050,0.6111,3.471121,0.0000,0.904487,0.9104,0.0998,0.116962,0.547802,0.231494,0.115316,0.370718,0.282720
2026-03-11T17:52:45.879451,53000,0.400596,0.9494,0.6154,0.5074,1.966107e-04,1.5826,0.7455,0.0967,0.2746,0.4883,38,45,5.329239,0.5581,4.806003,0.6389,3.552417,0.0000,0.813667,0.7463,0.1998,0.016780,0.492084,0.178285,0.033844,0.245098,0.132987
2026-03-11T17:57:45.144806,53500,0.375896,0.9177,0.4615,0.5069,1.965443e-04,1.6657,0.7570,0.1134,0.2851,0.4524,36,43,5.377994,0.6279,4.845526,0.6667,3.428725,0.0000,0.859519,0.7015,0.2998,0.005552,0.413852,0.114172,0.023766,0.236138,0.081254
2026-03-11T18:02:47.530584,54000,0.335683,0.9367,0.6154,0.5080,1.964773e-04,1.7497,0.7530,0.1042,0.2834,0.4868,37,44,5.359277,0.5581,4.822664,0.6111,3.498237,0.0000,0.816985,0.6418,0.3998,0.004167,0.339301,0.064109,0.010312,0.237744,0.039475
2026-03-11T18:07:50.256811,54500,0.341080,0.9051,0.3846,0.5067,1.964096e-04,1.8338,0.6869,0.1411,0.3105,0.4818,38,45,5.342649,0.5349,4.807285,0.5833,3.472507,0.0000,0.777969,0.6567,0.4998,0.001310,0.261346,0.025518,0.009980,0.230239,0.013231
2026-03-11T18:12:53.082306,55000,0.338260,0.9051,0.3846,0.5055,1.963414e-04,1.9179,0.7733,0.1733,0.2997,0.3868,36,43,5.321456,0.5116,4.892885,0.5556,3.577192,0.0000,0.892960,0.5821,0.5998,0.001383,0.212971,0.013917,0.003703,0.238499,0.010449
2026-03-11T18:18:00.355487,55500,0.369103,0.8861,0.4615,0.5051,1.962725e-04,2.0033,0.7408,0.1563,0.2933,0.4029,36,43,5.322499,0.5814,4.838109,0.6111,3.484444,0.0000,0.855448,0.6866,0.6998,0.003297,0.182170,0.007042,0.003486,0.231650,0.009745
2026-03-11T18:23:00.656333,56000,0.329131,0.9114,0.4615,0.5047,1.962029e-04,2.0867,0.7722,0.1298,0.3493,0.4264,36,43,5.269706,0.5581,4.776468,0.6111,3.437799,0.0000,0.892047,0.7015,0.7998,0.002123,0.152558,0.003156,0.006219,0.233433,0.006510
2026-03-11T18:28:02.656689,56500,0.355163,0.9177,0.4615,0.5042,1.961328e-04,2.1706,0.7911,0.1331,0.3296,0.3587,36,43,5.342102,0.5581,4.817497,0.5556,3.475823,0.0000,0.818115,0.7015,0.8998,0.000873,0.123717,0.001638,0.002966,0.229824,0.003963
2026-03-11T18:30:59.779016,57000,0.365557,0.9114,0.5385,0.5046,1.960620e-04,2.2198,0.8318,0.1084,0.2786,0.4202,35,43,5.359607,0.6047,4.810422,0.5833,3.578315,0.0000,0.831809,0.6269,0.9998,0.000590,0.082128,0.002022,0.002488,0.114634,0.001117
2026-03-11T18:33:54.368325,57500,0.321388,0.8797,0.3846,0.5034,1.959906e-04,2.2683,0.8478,0.1298,0.2727,0.3790,35,42,5.271208,0.5814,4.786787,0.6111,3.444528,0.0000,0.882191,0.6567,1.0000,0.000524,0.077932,0.001664,0.000671,0.115959,0.000621
2026-03-11T18:36:49.872884,58000,0.391428,0.9114,0.4615,0.5029,1.959185e-04,2.3170,0.8222,0.1409,0.3305,0.3134,35,43,5.310302,0.5581,4.734759,0.6111,3.506523,0.0000,0.826901,0.6567,1.0000,0.000222,0.075346,0.001671,0.000151,0.110876,0.001255
2026-03-11T18:39:43.560129,58500,0.343556,0.9177,0.4615,0.5025,1.958459e-04,2.3653,0.7991,0.1303,0.2887,0.3545,36,43,5.363368,0.5581,4.787522,0.5833,3.449303,0.0000,0.852726,0.7164,1.0000,0.000499,0.073806,0.001542,0.004213,0.103401,0.001499
2026-03-11T18:42:37.132430,59000,0.325486,0.9241,0.5385,0.5029,1.957726e-04,2.4135,0.8378,0.1267,0.2897,0.4254,35,42,5.322030,0.5814,4.815258,0.6389,3.502777,0.0000,0.890181,0.7015,1.0000,0.001379,0.071304,0.001260,0.000355,0.099779,0.001256
2026-03-11T18:44:49.786417,59500,0.324701,0.9304,0.5385,0.5032,1.956986e-04,2.4503,0.8162,0.1216,0.2957,0.4538,36,43,5.291575,0.5814,4.743198,0.6111,3.484216,0.0000,0.747034,0.7463,1.0000,0.000165,0.056138,0.001411,0.001700,0.065436,0.000150
2026-03-11T18:47:01.586537,60000,0.354433,0.9177,0.4615,0.5028,1.956241e-04,2.4870,0.8604,0.1027,0.2981,0.3339,34,41,5.285215,0.5349,4.751612,0.6944,3.385095,0.0000,0.807304,0.5970,1.0000,0.000366,0.051451,0.001299,0.002811,0.064567,0.001245
2026-03-11T18:49:20.051900,60500,0.348396,0.9177,0.4615,0.5024,1.955489e-04,2.5254,0.8212,0.1282,0.2840,0.3159,35,42,5.282397,0.5581,4.760348,0.5556,3.470303,0.0000,0.798939,0.6119,1.0000,0.000566,0.056301,0.001303,0.001891,0.070839,0.002129
2026-03-11T18:51:32.777435,61000,0.311369,0.9177,0.5385,0.5028,1.954731e-04,2.5623,0.8321,0.1451,0.2866,0.3316,35,42,5.321782,0.5581,4.729827,0.5556,3.411443,0.0000,0.800438,0.6567,1.0000,0.000185,0.054790,0.001423,0.001868,0.076050,0.000092
2026-03-11T18:53:45.889793,61500,0.317077,0.9304,0.5385,0.5031,1.953967e-04,2.5993,0.8335,0.1238,0.3021,0.4095,36,43,5.311883,0.5349,4.705199,0.6389,3.410465,0.0000,0.839635,0.7463,1.0000,0.000485,0.052728,0.001444,0.000801,0.069780,0.001492
2026-03-11T18:55:39.250582,62000,0.299994,0.9114,0.5385,0.5035,1.953196e-04,2.6308,0.7917,0.1108,0.2828,0.3285,35,42,5.301590,0.5814,4.738058,0.6389,3.456694,0.0000,0.787317,0.6716,1.0000,0.000665,0.040791,0.001385,0.000666,0.050586,0.000000
2026-03-11T18:57:31.538775,62500,0.327441,0.9177,0.5385,0.5038,1.952420e-04,2.6619,0.8342,0.0748,0.2821,0.4502,35,42,5.243064,0.5581,4.767946,0.5833,3.407162,0.0000,0.814246,0.5821,1.0000,0.000619,0.046395,0.002127,0.003157,0.051312,0.001525
2026-03-11T18:59:23.765855,63000,0.340556,0.9304,0.5385,0.5042,1.951637e-04,2.6931,0.8679,0.0779,0.2931,0.3803,34,41,5.303746,0.5814,4.783255,0.6111,3.375253,0.0000,0.735624,0.6716,1.0000,0.000153,0.038995,0.001027,0.000905,0.055010,0.000307
2026-03-11T19:01:16.182409,63500,0.353557,0.8861,0.3077,0.5022,1.950847e-04,2.7243,0.8786,0.0901,0.3183,0.3978,33,41,5.293840,0.5814,4.757333,0.5833,3.403294,0.0000,0.764578,0.6567,1.0000,0.000228,0.043185,0.001447,0.001049,0.055508,0.003062
2026-03-11T19:03:09.283742,64000,0.309249,0.9114,0.4615,0.5018,1.950052e-04,2.7558,0.8911,0.1230,0.3214,0.3665,34,41,5.272942,0.5581,4.716955,0.5556,3.422790,0.0000,0.821168,0.6866,1.0000,0.000033,0.040101,0.001109,0.000482,0.043688,0.000026
2026-03-11T19:04:48.831542,64500,0.293056,0.9241,0.6154,0.5029,1.949250e-04,2.7834,0.8138,0.1086,0.3269,0.4868,36,43,5.322361,0.6047,4.745144,0.6667,3.395044,0.0000,0.805563,0.7164,1.0000,0.000163,0.034014,0.000952,0.000169,0.047288,0.001285
2026-03-11T19:06:27.925519,65000,0.310444,0.9304,0.5385,0.5033,1.948443e-04,2.8109,0.8600,0.0896,0.3510,0.4261,34,41,5.279344,0.6047,4.719681,0.6389,3.392824,0.0000,0.765516,0.6866,1.0000,0.000404,0.039486,0.001806,0.000206,0.045842,0.000668
2026-03-11T19:08:12.922809,65500,0.344096,0.9557,0.5385,0.5037,1.947629e-04,2.8401,0.8560,0.1098,0.3183,0.4838,35,42,5.273055,0.5581,4.682036,0.6111,3.389530,0.0000,0.703968,0.6716,1.0000,0.001206,0.037815,0.001478,0.001189,0.040687,0.003516
2026-03-11T19:09:52.365810,66000,0.350114,0.9051,0.5385,0.5040,1.946808e-04,2.8677,0.8689,0.1006,0.3300,0.4199,34,41,5.255837,0.6047,4.682886,0.5278,3.447531,0.0000,0.744858,0.7015,1.0000,0.000209,0.037044,0.001444,0.000753,0.039792,0.000468
2026-03-11T19:11:30.938562,66500,0.295339,0.8924,0.4615,0.5036,1.945982e-04,2.8951,0.8831,0.0842,0.3283,0.3621,34,41,5.232535,0.5581,4.694771,0.6389,3.325735,0.0000,0.778953,0.6119,1.0000,0.000892,0.038283,0.001495,0.000358,0.038094,0.000120
2026-03-11T19:13:10.737813,67000,0.291909,0.9747,0.7692,0.5062,1.945150e-04,2.9228,0.8461,0.0919,0.3079,0.4271,36,42,5.233505,0.6279,4.706348,0.5833,3.390789,0.0000,0.726014,0.8060,1.0000,0.000088,0.037322,0.001636,0.000020,0.039872,0.001801
2026-03-11T19:14:50.070348,67500,0.274603,0.9367,0.5385,0.5066,1.944311e-04,2.9504,0.8002,0.0793,0.3143,0.4818,35,42,5.211472,0.5814,4.692923,0.6389,3.431876,0.0000,0.740378,0.7313,1.0000,0.000196,0.033077,0.000766,0.000058,0.041011,0.001142
2026-03-11T19:16:29.982043,68000,0.222143,0.8924,0.1538,0.5030,1.943466e-04,2.9782,0.8220,0.0787,0.3430,0.4743,34,41,5.265510,0.6279,4.663211,0.6667,3.406492,0.0000,0.726887,0.6567,1.0000,0.000121,0.033822,0.000918,0.000287,0.040996,0.000064
2026-03-11T19:18:09.753356,68500,0.291343,0.9241,0.4615,0.5026,1.942615e-04,3.0059,0.8269,0.0968,0.3256,0.4000,35,42,5.199329,0.6047,4.735107,0.6389,3.323041,0.0000,0.786686,0.6418,1.0000,0.000050,0.035257,0.001248,0.000201,0.042687,0.002890
2026-03-11T19:19:49.482175,69000,0.325332,0.9114,0.3846,0.5014,1.941758e-04,3.0336,0.8757,0.0585,0.3380,0.3927,33,40,5.240369,0.5814,4.709236,0.5556,3.317648,0.0000,0.755491,0.5970,1.0000,0.000076,0.034905,0.001087,0.000033,0.042800,0.000035
2026-03-11T19:21:28.474153,69500,0.248250,0.9494,0.6154,0.5026,1.940894e-04,3.0611,0.8943,0.1044,0.3397,0.4443,34,40,5.195136,0.6047,4.691864,0.5556,3.308050,0.0000,0.737368,0.6716,1.0000,0.000207,0.036761,0.001351,0.001489,0.038645,0.000971
2026-03-11T19:23:07.555844,70000,0.311756,0.9557,0.5385,0.5029,1.940025e-04,3.0886,0.8855,0.1018,0.3691,0.4120,33,40,5.175489,0.6047,4.630220,0.5833,3.363300,0.0000,0.696602,0.6269,1.0000,0.000067,0.034998,0.001253,0.001021,0.035315,0.000322
2026-03-11T19:24:52.815894,70500,0.319417,0.9367,0.5385,0.5033,1.939149e-04,3.1179,0.8640,0.1108,0.3521,0.3383,34,41,5.242759,0.5814,4.739964,0.5556,3.346824,0.0000,0.723284,0.6119,1.0000,0.000074,0.032257,0.000801,0.000685,0.046321,0.000684
2026-03-11T19:26:32.029634,71000,0.306180,0.9430,0.5385,0.5036,1.938267e-04,3.1454,0.8477,0.0949,0.3032,0.4179,36,43,5.270472,0.6279,4.647002,0.6111,3.324274,0.0000,0.717982,0.6716,1.0000,0.000065,0.034014,0.001099,0.000373,0.033077,0.000546
2026-03-11T19:28:11.005763,71500,0.343009,0.9304,0.5385,0.5040,1.937379e-04,3.1729,0.9156,0.0845,0.3389,0.4204,33,41,5.208642,0.6047,4.729506,0.5833,3.433804,0.0000,0.721614,0.7015,1.0000,0.000075,0.034502,0.001003,0.000011,0.040020,0.000081
2026-03-11T19:29:50.941008,72000,0.242413,0.9114,0.4615,0.5036,1.936485e-04,3.2007,0.8947,0.0722,0.3614,0.5093,34,41,5.194581,0.6279,4.670192,0.6667,3.397568,0.0000,0.701894,0.8060,1.0000,0.000409,0.032552,0.000770,0.000637,0.043999,0.000244
2026-03-11T19:31:30.465301,72500,0.275259,0.9430,0.6923,0.5054,1.935585e-04,3.2283,0.8758,0.0770,0.3459,0.4587,35,41,5.190459,0.5116,4.673498,0.6667,3.330840,0.0000,0.714010,0.6716,1.0000,0.000432,0.034689,0.001050,0.000057,0.039615,0.001918
2026-03-11T19:33:10.393810,73000,0.331546,0.9684,0.6923,0.5073,1.934679e-04,3.2561,0.8203,0.0803,0.3304,0.4952,35,42,5.223984,0.6047,4.665950,0.5278,3.306187,0.0000,0.745699,0.6269,1.0000,0.000138,0.034486,0.000933,0.000061,0.040867,0.000000
2026-03-11T19:34:49.974825,73500,0.228517,0.9241,0.6154,0.5084,1.933766e-04,3.2837,0.8486,0.0747,0.2883,0.3205,36,42,5.168895,0.6279,4.596791,0.6111,3.304923,0.0000,0.707996,0.6418,1.0000,0.000030,0.033206,0.000905,0.000749,0.040204,0.000014
2026-03-11T19:36:29.209754,74000,0.270072,0.9367,0.6154,0.5095,1.932848e-04,3.3113,0.8600,0.0983,0.3098,0.3930,34,41,5.164522,0.6279,4.738940,0.6111,3.412984,0.0000,0.707007,0.6567,1.0000,0.000001,0.030268,0.000589,0.000024,0.040907,0.000038
2026-03-11T19:38:08.428322,74500,0.299440,0.9620,0.6154,0.5105,1.931923e-04,3.3389,0.9090,0.0855,0.3068,0.4723,34,40,5.200503,0.5349,4.631043,0.5833,3.436954,0.0000,0.727900,0.6119,1.0000,0.000001,0.032533,0.000757,0.000383,0.036824,0.000647
2026-03-11T19:39:47.383383,75000,0.290510,0.9114,0.4615,0.5100,1.930993e-04,3.3663,0.8797,0.1209,0.3414,0.3746,35,42,5.168994,0.5581,4.641669,0.6111,3.226436,0.0000,0.706103,0.6567,1.0000,0.000277,0.031403,0.000756,0.000232,0.039219,0.001428
2026-03-11T19:41:31.911045,75500,0.273085,0.9620,0.6154,0.5111,1.930056e-04,3.3954,0.9144,0.1171,0.3374,0.4178,34,40,5.159641,0.6047,4.615925,0.6111,3.290159,0.0000,0.727571,0.6418,1.0000,0.000000,0.035577,0.001142,0.000326,0.041201,0.000000
2026-03-11T19:43:11.587915,76000,0.335554,0.9810,0.8462,0.5144,1.929113e-04,3.4231,0.8714,0.1134,0.3272,0.4779,35,41,5.225228,0.5349,4.636121,0.6111,3.384081,0.0000,0.700067,0.6567,1.0000,0.000051,0.035121,0.001194,0.000139,0.032644,0.000872
2026-03-11T19:44:51.342066,76500,0.281111,0.9494,0.6154,0.5155,1.928164e-04,3.4508,0.9376,0.0845,0.3788,0.4346,33,40,5.177678,0.5814,4.576579,0.5833,3.328261,0.0000,0.690708,0.6269,1.0000,0.000264,0.029807,0.000530,0.002086,0.039254,0.000233
2026-03-11T19:46:30.481386,77000,0.266572,0.9304,0.4615,0.5149,1.927209e-04,3.4783,0.9349,0.1062,0.3740,0.3394,32,39,5.174382,0.5116,4.630079,0.5556,3.316456,0.0000,0.680200,0.6119,1.0000,0.000080,0.030644,0.000780,0.001705,0.041766,0.000425
2026-03-11T19:48:10.451145,77500,0.288068,0.9051,0.4615,0.5144,1.926248e-04,3.5061,0.9503,0.1245,0.3682,0.3020,30,38,5.179061,0.5116,4.643351,0.5278,3.318866,0.0000,0.689931,0.5075,1.0000,0.000097,0.031369,0.000681,0.000378,0.042133,0.000683
2026-03-11T19:49:49.645585,78000,0.341820,0.9241,0.5385,0.5146,1.925281e-04,3.5336,0.9280,0.1047,0.3462,0.3784,32,39,5.137576,0.5581,4.636759,0.5833,3.264957,0.0000,0.678983,0.5821,1.0000,0.000063,0.033035,0.000764,0.000005,0.044380,0.002849
2026-03-11T19:51:28.735583,78500,0.225678,0.9367,0.6923,0.5164,1.924308e-04,3.5612,0.9410,0.0950,0.3524,0.3941,31,38,5.141519,0.5581,4.622374,0.5833,3.326119,0.0000,0.638202,0.6119,1.0000,0.000036,0.033033,0.001079,0.000001,0.040967,0.001043
2026-03-11T19:53:07.833291,79000,0.260731,0.9430,0.6923,0.5182,1.923329e-04,3.5887,0.9189,0.1113,0.3559,0.3730,32,39,5.174432,0.6047,4.633422,0.5833,3.357247,0.0000,0.651328,0.5970,1.0000,0.000000,0.032160,0.000756,0.000000,0.040481,0.000000
2026-03-11T19:54:46.936944,79500,0.282548,0.9557,0.6923,0.5199,1.922344e-04,3.6162,0.9269,0.1272,0.3609,0.4190,33,39,5.184927,0.6047,4.618218,0.6389,3.223585,0.0000,0.686405,0.7313,1.0000,0.000095,0.031464,0.000861,0.001176,0.029083,0.000035
2026-03-11T19:56:26.130819,80000,0.297717,0.9747,0.7692,0.5224,1.921353e-04,3.6438,0.9011,0.1168,0.3164,0.4317,35,41,5.143569,0.5814,4.600881,0.5833,3.386639,0.0000,0.659273,0.4925,1.0000,0.000534,0.032462,0.000997,0.000334,0.039359,0.000607
2026-03-11T19:58:10.805040,80500,0.243330,0.9051,0.4615,0.5218,1.920356e-04,3.6729,0.9433,0.1039,0.3177,0.3557,32,38,5.118902,0.5349,4.600126,0.5833,3.293793,0.0000,0.712956,0.4030,1.0000,0.000280,0.031310,0.000729,0.000170,0.038282,0.000043
2026-03-11T19:59:49.968888,81000,0.320093,0.9430,0.6154,0.5227,1.919352e-04,3.7004,0.9035,0.1015,0.3516,0.4638,33,40,5.168148,0.6279,4.572439,0.6111,3.292297,0.0000,0.612161,0.6866,1.0000,0.000106,0.033406,0.000912,0.001360,0.040605,0.000125
2026-03-11T20:01:31.251707,81500,0.383488,0.9177,0.6154,0.5236,1.918343e-04,3.7285,0.9398,0.0583,0.3769,0.3530,32,39,5.157974,0.5814,4.613877,0.6111,3.301792,0.0000,0.670960,0.5075,1.0000,0.000268,0.032627,0.000891,0.001412,0.041544,0.000138
2026-03-11T20:03:13.960464,82000,0.286827,0.9684,0.6923,0.5253,1.917328e-04,3.7571,0.9287,0.1165,0.3340,0.4198,33,40,5.142090,0.5581,4.606889,0.5556,3.259637,0.0000,0.634348,0.5821,1.0000,0.000025,0.031955,0.000775,0.000923,0.044539,0.000506
2026-03-11T20:04:58.796623,82500,0.269781,0.9430,0.6154,0.5262,1.916307e-04,3.7862,0.9203,0.0860,0.3335,0.3911,31,39,5.126253,0.5349,4.593418,0.6111,3.305883,0.0000,0.686095,0.5970,1.0000,0.000000,0.031996,0.000733,0.000336,0.037996,0.000713
2026-03-11T20:06:44.845659,83000,0.343388,0.9304,0.6154,0.5271,1.915280e-04,3.8156,0.9110,0.0937,0.3492,0.3778,33,40,5.149708,0.6279,4.570787,0.6389,3.294825,0.0000,0.682551,0.6269,1.0000,0.000021,0.030426,0.000658,0.001059,0.039652,0.000029
2026-03-11T20:08:24.455757,83500,0.341851,0.9051,0.4615,0.5265,1.914247e-04,3.8433,0.8896,0.0793,0.3248,0.4152,33,40,5.109518,0.5116,4.577246,0.6389,3.276593,0.0000,0.679053,0.5821,1.0000,0.000108,0.030011,0.000514,0.000286,0.040936,0.000000
2026-03-11T20:10:03.264991,84000,0.311306,0.9430,0.6154,0.5274,1.913208e-04,3.8708,0.8889,0.1046,0.3265,0.4295,33,40,5.111225,0.5581,4.606289,0.6111,3.264337,0.0000,0.637403,0.5672,1.0000,0.000049,0.031269,0.000606,0.000065,0.037280,0.000520
2026-03-11T20:11:41.929058,84500,0.219561,0.9557,0.6154,0.5282,1.912163e-04,3.8982,0.9042,0.0923,0.3739,0.3892,34,41,5.136665,0.5581,4.580541,0.6667,3.263845,0.0000,0.670507,0.6418,1.0000,0.000033,0.027376,0.000384,0.000200,0.043967,0.000708
2026-03-11T20:13:21.205181,85000,0.298654,0.9494,0.6154,0.5291,1.911112e-04,3.9257,0.9312,0.0824,0.3107,0.3290,32,39,5.099549,0.5581,4.532876,0.5833,3.232601,0.0000,0.641066,0.6418,1.0000,0.000107,0.030206,0.000586,0.000678,0.039209,0.000000
2026-03-11T20:15:05.654921,85500,0.289468,0.9747,0.7692,0.5315,1.910055e-04,3.9548,0.8956,0.1123,0.3351,0.3586,34,41,5.080407,0.5581,4.569493,0.5278,3.290062,0.0000,0.632630,0.6418,1.0000,0.000000,0.030508,0.000700,0.000027,0.038632,0.000000
2026-03-11T20:16:45.808223,86000,0.283903,0.9241,0.6154,0.5323,1.908992e-04,3.9826,0.8688,0.1149,0.3355,0.3121,34,41,5.107968,0.5814,4.594831,0.5833,3.203685,0.0000,0.616639,0.5373,1.0000,0.000488,0.032079,0.000915,0.000116,0.044200,0.000032
2026-03-11T20:18:25.790262,86500,0.266352,0.9114,0.4615,0.5316,1.907923e-04,4.0103,0.9521,0.0773,0.3157,0.4390,31,39,5.102646,0.5349,4.575483,0.6111,3.213831,0.0000,0.610704,0.5821,1.0000,0.000127,0.030759,0.000609,0.000081,0.037295,0.001193
2026-03-11T20:20:04.683319,87000,0.262238,0.9241,0.6154,0.5325,1.906848e-04,4.0378,0.8719,0.0947,0.3027,0.3696,32,39,5.069224,0.6047,4.483243,0.5833,3.225313,0.0000,0.640892,0.6269,1.0000,0.000046,0.028261,0.000484,0.000053,0.041301,0.000000
2026-03-11T20:21:44.001492,87500,0.249486,0.8924,0.4615,0.5318,1.905768e-04,4.0654,0.8725,0.0657,0.3218,0.4735,32,39,5.096520,0.5349,4.597795,0.5000,3.258757,0.0000,0.628439,0.6269,1.0000,0.000834,0.028343,0.000435,0.000097,0.046167,0.000000
2026-03-11T20:23:23.021107,88000,0.274796,0.8987,0.4615,0.5311,1.904681e-04,4.0929,0.8890,0.0753,0.2968,0.4045,33,40,5.078901,0.5814,4.593666,0.6389,3.271169,0.0000,0.600928,0.5970,1.0000,0.000261,0.032005,0.000845,0.000307,0.039685,0.000320
2026-03-11T20:25:01.847187,88500,0.257215,0.8797,0.3077,0.5288,1.903589e-04,4.1204,0.8914,0.0967,0.2894,0.4978,34,40,5.123343,0.6047,4.518582,0.5556,3.240143,0.0000,0.673368,0.6866,1.0000,0.000000,0.028487,0.000462,0.000055,0.037833,0.000000
2026-03-11T20:26:41.040402,89000,0.271454,0.8291,0.5385,0.5289,1.902491e-04,4.1479,0.9631,0.0695,0.3141,0.3660,26,34,5.104221,0.5814,4.582201,0.6389,3.284131,0.0000,0.616489,0.5970,1.0000,0.000000,0.031014,0.000539,0.000000,0.037488,0.001148
2026-03-11T20:28:20.019190,89500,0.236101,0.9494,0.6923,0.5306,1.901386e-04,4.1754,0.8550,0.0540,0.2503,0.4703,34,41,5.087917,0.6047,4.553414,0.6389,3.219879,0.0000,0.634628,0.7015,1.0000,0.000213,0.025241,0.000329,0.001787,0.031678,0.000926
2026-03-11T20:29:59.454915,90000,0.290836,0.9620,0.6923,0.5322,1.900276e-04,4.2030,0.6770,0.0865,0.2365,0.5110,38,45,5.113939,0.6279,4.538108,0.5833,3.200403,0.0000,0.613073,0.6716,1.0000,0.000000,0.029131,0.000634,0.000349,0.042532,0.000138
2026-03-11T20:31:44.398337,90500,0.269883,0.9051,0.5385,0.5322,1.899161e-04,4.2322,0.9156,0.1113,0.2630,0.5253,31,38,5.099773,0.6047,4.521617,0.6389,3.199959,0.0000,0.618813,0.7015,1.0000,0.000326,0.028896,0.000546,0.000013,0.041475,0.001207
2026-03-11T20:33:24.334481,91000,0.260811,0.9367,0.6923,0.5338,1.898039e-04,4.2599,0.7879,0.0876,0.2327,0.3944,35,42,5.099024,0.5581,4.552576,0.5833,3.179611,0.0000,0.655982,0.5970,1.0000,0.000000,0.028757,0.000606,0.000064,0.040536,0.000596
2026-03-11T20:35:03.478698,91500,0.286137,0.8544,0.4615,0.5331,1.896911e-04,4.2875,0.9419,0.0530,0.2908,0.4333,32,39,5.097819,0.5116,4.519566,0.6111,3.232741,0.0000,0.616142,0.5672,1.0000,0.000094,0.029958,0.000664,0.000006,0.045793,0.000449
2026-03-11T20:36:42.533340,92000,0.323696,0.8734,0.6154,0.5339,1.895778e-04,4.3150,0.9502,0.0432,0.2978,0.4251,29,36,5.070687,0.5581,4.509629,0.6111,3.195936,0.0000,0.643052,0.5224,1.0000,0.000291,0.029469,0.000640,0.000003,0.035389,0.000071
2026-03-11T20:38:21.691079,92500,0.291586,0.8734,0.6154,0.5348,1.894638e-04,4.3425,0.8908,0.0512,0.3015,0.3295,32,39,5.111029,0.6047,4.541329,0.5833,3.215448,0.0000,0.639610,0.5672,1.0000,0.000614,0.029061,0.000619,0.000000,0.035479,0.000080
2026-03-11T20:40:00.941725,93000,0.240920,0.9114,0.5385,0.5348,1.893493e-04,4.3701,0.8789,0.1121,0.3092,0.5021,33,39,5.108007,0.5581,4.552893,0.6389,3.164295,0.0000,0.636632,0.6418,1.0000,0.000874,0.026714,0.000439,0.000200,0.040897,0.000000
2026-03-11T20:41:39.919622,93500,0.256786,0.9684,0.6923,0.5364,1.892342e-04,4.3976,0.8967,0.0983,0.3433,0.4401,33,39,5.057363,0.6047,4.534476,0.6389,3.200504,0.0000,0.612491,0.7164,1.0000,0.000029,0.028324,0.000553,0.000080,0.036580,0.000000
2026-03-11T20:43:19.723730,94000,0.263852,0.9430,0.5385,0.5364,1.891186e-04,4.4253,0.9273,0.0928,0.3176,0.3288,32,39,5.112689,0.6279,4.486833,0.6389,3.236783,0.0000,0.612472,0.6567,1.0000,0.000094,0.030466,0.000650,0.002073,0.039980,0.001424
2026-03-11T20:44:58.858767,94500,0.239279,0.9684,0.6923,0.5379,1.890023e-04,4.4529,0.9472,0.1009,0.3261,0.3745,32,38,5.087354,0.6744,4.482866,0.6111,3.305362,0.0000,0.630042,0.6567,1.0000,0.000018,0.025407,0.000350,0.000329,0.037832,0.000000
2026-03-11T20:46:38.994455,95000,0.245343,0.9367,0.4615,0.5372,1.888855e-04,4.4807,0.9319,0.0756,0.2964,0.3969,31,38,5.002256,0.6279,4.505178,0.6389,3.182947,0.0000,0.622647,0.6418,1.0000,0.000009,0.027599,0.000470,0.000091,0.036591,0.000000
2026-03-11T20:48:24.382551,95500,0.210181,0.9557,0.6154,0.5380,1.887680e-04,4.5100,0.8320,0.1015,0.2634,0.4623,35,42,4.971760,0.6047,4.520678,0.5833,3.208946,0.0000,0.590654,0.6716,1.0000,0.000000,0.028286,0.000472,0.000535,0.041318,0.000292
2026-03-11T20:50:04.018608,96000,0.278097,0.9241,0.3846,0.5364,1.886501e-04,4.5376,0.9257,0.0917,0.3328,0.4241,32,38,5.050761,0.6512,4.501460,0.6389,3.197417,0.0000,0.620111,0.6269,1.0000,0.000010,0.029429,0.000626,0.000027,0.040531,0.000000
