timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,val_loss,linux_bench_acc,stage
2026-03-05T17:16:14.938483,1800,4.025651,56.02,9.000000e-04,17957,58982400,0.0590,0.9124,,,1
2026-03-05T17:17:41.604866,1850,4.023835,55.92,9.250000e-04,17982,60620800,0.0606,0.9365,,,1
2026-03-05T17:19:07.543989,1900,3.953977,52.14,9.500000e-04,18009,62259200,0.0623,0.9603,,,1
2026-03-05T17:20:33.799794,1950,3.858730,47.41,9.750000e-04,18033,63897600,0.0639,0.9843,,,1
2026-03-05T17:22:00.244853,2000,3.789720,44.24,1.000000e-03,18055,65536000,0.0655,1.0083,,,1
2026-03-05T17:22:02.233611,2000,3.789720,44.24,1.000000e-03,18045,65536000,0.0655,1.0088,4.555192,,1
2026-03-05T17:23:41.958009,2050,3.860179,47.47,1.000000e-03,18002,67174400,0.0672,1.0366,,,1
2026-03-05T17:25:08.361450,2100,3.853709,47.17,1.000000e-03,18023,68812800,0.0688,1.0606,,,1
2026-03-05T17:26:34.511444,2150,3.788463,44.19,1.000000e-03,18045,70451200,0.0705,1.0845,,,1
2026-03-05T17:28:00.531749,2200,3.791001,44.30,1.000000e-03,18067,72089600,0.0721,1.1084,,,1
2026-03-05T17:29:26.570211,2250,3.791382,44.32,1.000000e-03,18087,73728000,0.0737,1.1323,,,1
2026-03-05T17:30:53.073159,2300,3.803493,44.86,1.000000e-03,18105,75366400,0.0754,1.1563,,,1
2026-03-05T17:32:19.618711,2350,3.774777,43.59,1.000000e-03,18122,77004800,0.0770,1.1803,,,1
2026-03-05T17:33:45.956451,2400,3.726151,41.52,1.000000e-03,18139,78643200,0.0786,1.2043,,,1
2026-03-05T17:35:12.304626,2450,3.677643,39.55,1.000000e-03,18155,80281600,0.0803,1.2283,,,1
2026-03-05T17:36:41.313118,2500,3.679783,39.64,1.000000e-03,18160,81920000,0.0819,1.2530,,,1
2026-03-05T17:38:07.705818,2550,3.688921,40.00,1.000000e-03,18175,83558400,0.0836,1.2770,,,1
2026-03-05T17:39:34.185719,2600,3.604595,36.77,1.000000e-03,18190,85196800,0.0852,1.3011,,,1
2026-03-05T17:41:00.668029,2650,3.603912,36.74,1.000000e-03,18203,86835200,0.0868,1.3251,,,1
2026-03-05T17:42:26.446095,2700,3.550012,34.81,1.000000e-03,18219,88473600,0.0885,1.3489,,,1
2026-03-05T17:43:54.255086,2750,3.521476,33.83,1.000000e-03,18227,90112000,0.0901,1.3733,,,1
2026-03-05T17:45:20.151155,2800,3.536552,34.35,1.000000e-03,18241,91750400,0.0918,1.3972,,,1
2026-03-05T17:46:46.141750,2850,3.487675,32.71,1.000000e-03,18255,93388800,0.0934,1.4210,,,1
2026-03-05T17:48:13.108224,2900,3.462200,31.89,1.000000e-03,18265,95027200,0.0950,1.4452,,,1
2026-03-05T17:49:39.878850,2950,3.168830,23.78,1.000000e-03,18275,96665600,0.0967,1.4693,,,1
2026-03-05T17:51:05.699688,3000,3.031595,20.73,1.000000e-03,18288,98304000,0.0983,1.4931,,,1
2026-03-05T17:51:07.692661,3000,3.031595,20.73,1.000000e-03,18281,98304000,0.0983,1.4937,4.200373,,1
2026-03-05T17:52:44.875989,3050,3.268570,26.27,1.000000e-03,18256,99942400,0.0999,1.5207,,,1
2026-03-05T17:54:11.030173,3100,3.371542,29.12,1.000000e-03,18268,101580800,0.1016,1.5446,,,1
2026-03-05T17:55:37.206661,3150,3.372563,29.15,1.000000e-03,18279,103219200,0.1032,1.5686,,,1
2026-03-05T17:57:04.325675,3200,3.413321,30.37,1.000000e-03,18287,104857600,0.1049,1.5928,,,1
2026-03-05T17:58:30.288027,3250,3.397880,29.90,1.000000e-03,18299,106496000,0.1065,1.6166,,,1
2026-03-05T17:59:56.348129,3300,3.340856,28.24,1.000000e-03,18309,108134400,0.1081,1.6405,,,1
2026-03-05T18:01:22.222687,3350,3.277230,26.50,1.000000e-03,18320,109772800,0.1098,1.6644,,,1
2026-03-05T18:02:48.324218,3400,3.310469,27.40,1.000000e-03,18330,111411200,0.1114,1.6883,,,1
2026-03-05T18:04:14.336812,3450,3.383247,29.47,1.000000e-03,18340,113049600,0.1130,1.7122,,,1
2026-03-05T18:05:41.277250,3500,3.407380,30.19,1.000000e-03,18347,114688000,0.1147,1.7364,,,1
2026-03-05T18:07:06.966941,3550,3.439813,31.18,1.000000e-03,18358,116326400,0.1163,1.7602,,,1
2026-03-05T18:08:33.290270,3600,3.369497,29.06,1.000000e-03,18366,117964800,0.1180,1.7841,,,1
2026-03-05T18:09:59.646915,3650,3.352923,28.59,1.000000e-03,18374,119603200,0.1196,1.8081,,,1
2026-03-05T18:11:25.627117,3700,3.426747,30.78,1.000000e-03,18383,121241600,0.1212,1.8320,,,1
2026-03-05T18:12:51.610618,3750,3.481354,32.50,1.000000e-03,18392,122880000,0.1229,1.8559,,,1
2026-03-05T18:14:18.017909,3800,3.481629,32.51,1.000000e-03,18399,124518400,0.1245,1.8799,,,1
2026-03-05T18:15:44.245734,3850,3.423382,30.67,1.000000e-03,18407,126156800,0.1262,1.9039,,,1
2026-03-05T18:17:10.440730,3900,3.432380,30.95,1.000000e-03,18414,127795200,0.1278,1.9278,,,1
2026-03-05T18:18:37.776419,3950,3.421374,30.61,1.000000e-03,18418,129433600,0.1294,1.9521,,,1
2026-03-05T18:20:03.806146,4000,3.338297,28.17,1.000000e-03,18426,131072000,0.1311,1.9760,,,1
2026-03-05T18:20:05.800629,4000,3.338297,28.17,1.000000e-03,18421,131072000,0.1311,1.9765,3.971866,,1
2026-03-05T18:21:45.828766,4050,3.287979,26.79,1.000000e-03,18393,132710400,0.1327,2.0043,,,1
2026-03-05T18:23:11.934210,4100,3.316124,27.55,1.000000e-03,18400,134348800,0.1343,2.0282,,,1
2026-03-05T18:24:39.620041,4150,3.346657,28.41,1.000000e-03,18403,135987200,0.1360,2.0526,,,1
2026-03-05T18:26:06.019314,4200,3.300841,27.14,1.000000e-03,18410,137625600,0.1376,2.0766,,,1
2026-03-05T18:27:32.766929,4250,3.248370,25.75,1.000000e-03,18415,139264000,0.1393,2.1007,,,1
2026-03-05T18:29:02.744419,4300,3.318933,27.63,1.000000e-03,18413,140902400,0.1409,2.1257,,,1
2026-03-05T18:30:30.329941,4350,3.349576,28.49,1.000000e-03,18416,142540800,0.1425,2.1500,,,1
2026-03-05T18:31:57.209423,4400,3.236247,25.44,1.000000e-03,18421,144179200,0.1442,2.1741,,,1
2026-03-05T18:33:24.007374,4450,3.170760,23.83,1.000000e-03,18426,145817600,0.1458,2.1982,,,1
2026-03-05T18:34:51.132805,4500,3.137751,23.05,1.000000e-03,18430,147456000,0.1475,2.2224,,,1
2026-03-05T18:36:18.472329,4550,3.072650,21.60,1.000000e-03,18434,149094400,0.1491,2.2467,,,1
2026-03-05T18:37:45.292905,4600,3.084708,21.86,1.000000e-03,18438,150732800,0.1507,2.2708,,,1
2026-03-05T18:39:11.518055,4650,3.157006,23.50,1.000000e-03,18444,152371200,0.1524,2.2948,,,1
2026-03-05T18:40:38.135931,4700,3.167638,23.75,1.000000e-03,18449,154009600,0.1540,2.3188,,,1
2026-03-05T18:42:05.751127,4750,3.227216,25.21,1.000000e-03,18452,155648000,0.1556,2.3432,,,1
2026-03-05T18:43:33.791934,4800,3.212957,24.85,1.000000e-03,18453,157286400,0.1573,2.3676,,,1
2026-03-05T18:45:00.852339,4850,2.957265,19.25,1.000000e-03,18457,158924800,0.1589,2.3918,,,1
2026-03-05T18:46:29.880334,4900,3.049781,21.11,1.000000e-03,18457,160563200,0.1606,2.4165,,,1
2026-03-05T18:48:00.778077,4950,3.264905,26.18,1.000000e-03,18452,162201600,0.1622,2.4418,,,1
2026-03-05T18:49:28.034112,5000,3.190995,24.31,1.000000e-03,18455,163840000,0.1638,2.4660,,,1
2026-03-05T18:49:30.076735,5000,3.190995,24.31,1.000000e-03,18451,163840000,0.1638,2.4666,3.841781,,1
2026-03-05T18:51:07.524729,5050,3.240478,25.55,1.000000e-03,18433,165478400,0.1655,2.4937,,,1
2026-03-05T18:52:36.254339,5100,3.314208,27.50,1.000000e-03,18434,167116800,0.1671,2.5183,,,1
2026-03-05T18:54:02.568803,5150,3.262632,26.12,1.000000e-03,18439,168755200,0.1688,2.5423,,,1
2026-03-05T18:55:31.901203,5200,3.229398,25.26,1.000000e-03,18438,170393600,0.1704,2.5671,,,1
2026-03-05T18:56:57.693756,5250,3.265888,26.20,1.000000e-03,18444,172032000,0.1720,2.5909,,,1
2026-03-05T18:58:24.187940,5300,3.257621,25.99,1.000000e-03,18448,173670400,0.1737,2.6149,,,1
2026-03-05T18:59:50.643058,5350,3.102250,22.25,1.000000e-03,18453,175308800,0.1753,2.6390,,,1
2026-03-05T19:01:16.950741,5400,3.152270,23.39,1.000000e-03,18458,176947200,0.1769,2.6629,,,1
2026-03-05T19:02:43.564601,5450,3.259595,26.04,1.000000e-03,18462,178585600,0.1786,2.6870,,,1
2026-03-05T19:04:11.131096,5500,3.204616,24.65,1.000000e-03,18464,180224000,0.1802,2.7113,,,1
2026-03-05T19:05:37.862503,5550,3.211301,24.81,1.000000e-03,18468,181862400,0.1819,2.7354,,,1
2026-03-05T19:07:04.291025,5600,3.159140,23.55,1.000000e-03,18472,183500800,0.1835,2.7594,,,1
2026-03-05T19:08:30.392863,5650,3.155383,23.46,1.000000e-03,18477,185139200,0.1851,2.7833,,,1
2026-03-05T19:09:56.675936,5700,3.218884,25.00,1.000000e-03,18481,186777600,0.1868,2.8073,,,1
2026-03-05T19:11:24.407369,5750,3.255607,25.94,1.000000e-03,18483,188416000,0.1884,2.8317,,,1
2026-03-05T19:12:50.577026,5800,3.210876,24.80,1.000000e-03,18487,190054400,0.1901,2.8556,,,1
2026-03-05T19:14:17.115718,5850,3.174570,23.92,1.000000e-03,18491,191692800,0.1917,2.8796,,,1
2026-03-05T19:15:43.378006,5900,3.218808,25.00,1.000000e-03,18495,193331200,0.1933,2.9036,,,1
2026-03-05T19:17:09.924659,5950,3.248248,25.75,1.000000e-03,18499,194969600,0.1950,2.9277,,,1
2026-03-05T19:18:36.596077,6000,3.209887,24.78,1.000000e-03,18502,196608000,0.1966,2.9517,,,1
2026-03-05T19:18:38.606543,6000,3.209887,24.78,1.000000e-03,18499,196608000,0.1966,2.9523,3.723156,,1
2026-03-05T19:20:20.465944,6050,3.171796,23.85,1.000000e-03,18476,198246400,0.1982,2.9806,,,1
2026-03-05T19:21:48.103781,6100,3.154748,23.45,1.000000e-03,18478,199884800,0.1999,3.0049,,,1
2026-03-05T19:23:14.741343,6150,3.156741,23.49,1.000000e-03,18481,201523200,0.2015,3.0290,,,1
2026-03-05T19:24:41.694533,6200,3.116912,22.58,1.000000e-03,18484,203161600,0.2032,3.0531,,,1
2026-03-05T19:26:08.290555,6250,3.118424,22.61,1.000000e-03,18487,204800000,0.2048,3.0772,,,1
2026-03-05T19:27:34.620779,6300,3.207439,24.72,1.000000e-03,18491,206438400,0.2064,3.1012,,,1
2026-03-05T19:29:01.090332,6350,3.245437,25.67,1.000000e-03,18495,208076800,0.2081,3.1252,,,1
2026-03-05T19:30:27.734874,6400,3.274939,26.44,1.000000e-03,18498,209715200,0.2097,3.1493,,,1
2026-03-05T19:31:54.317940,6450,3.318951,27.63,1.000000e-03,18501,211353600,0.2114,3.1733,,,1
2026-03-05T19:33:21.567058,6500,3.299907,27.11,1.000000e-03,18503,212992000,0.2130,3.1976,,,1
2026-03-05T19:34:48.087961,6550,3.234940,25.40,1.000000e-03,18506,214630400,0.2146,3.2216,,,1
2026-03-05T19:36:14.652068,6600,3.227076,25.21,1.000000e-03,18509,216268800,0.2163,3.2456,,,1
2026-03-05T19:37:44.751006,6650,3.126298,22.79,1.000000e-03,18507,217907200,0.2179,3.2707,,,1
2026-03-05T19:39:11.669462,6700,3.003720,20.16,1.000000e-03,18509,219545600,0.2195,3.2948,,,1
2026-03-05T19:40:37.628185,6750,3.077509,21.70,1.000000e-03,18513,221184000,0.2212,3.3187,,,1
2026-03-05T19:42:04.148079,6800,3.009255,20.27,1.000000e-03,18516,222822400,0.2228,3.3427,,,1
2026-03-05T19:43:30.427825,6850,2.841519,17.14,1.000000e-03,18520,224460800,0.2245,3.3667,,,1
2026-03-05T19:44:56.713107,6900,3.008038,20.25,1.000000e-03,18523,226099200,0.2261,3.3906,,,1
2026-03-05T19:46:23.381983,6950,3.193744,24.38,1.000000e-03,18526,227737600,0.2277,3.4147,,,1
2026-03-05T19:47:49.715334,7000,3.091795,22.02,1.000000e-03,18529,229376000,0.2294,3.4387,,,1
2026-03-05T19:47:51.711586,7000,3.091795,22.02,1.000000e-03,18526,229376000,0.2294,3.4393,3.662801,,1
2026-03-05T19:49:23.387044,7050,2.966891,19.43,1.000000e-03,18521,231014400,0.2310,3.4647,,,1
2026-03-05T19:50:50.102051,7100,3.028866,20.67,1.000000e-03,18524,232652800,0.2327,3.4888,,,1
2026-03-05T19:52:16.238981,7150,3.087433,21.92,1.000000e-03,18527,234291200,0.2343,3.5127,,,1
2026-03-05T19:53:42.950886,7200,3.095719,22.10,1.000000e-03,18530,235929600,0.2359,3.5368,,,1
2026-03-05T19:55:09.294719,7250,3.096040,22.11,1.000000e-03,18533,237568000,0.2376,3.5608,,,1
2026-03-05T19:56:35.728296,7300,3.102993,22.26,1.000000e-03,18535,239206400,0.2392,3.5848,,,1
2026-03-05T19:58:03.135184,7350,3.143812,23.19,1.000000e-03,18537,240844800,0.2408,3.6091,,,1
2026-03-05T19:59:29.684354,7400,3.110458,22.43,1.000000e-03,18539,242483200,0.2425,3.6331,,,1
2026-03-05T20:00:56.265281,7450,3.111865,22.46,1.000000e-03,18542,244121600,0.2441,3.6572,,,1
2026-03-05T20:02:22.188082,7500,3.144382,23.21,1.000000e-03,18545,245760000,0.2458,3.6811,,,1
2026-03-05T20:03:48.530443,7550,3.191616,24.33,1.000000e-03,18548,247398400,0.2474,3.7050,,,1
2026-03-05T20:05:15.243867,7600,3.211057,24.81,1.000000e-03,18550,249036800,0.2490,3.7291,,,1
2026-03-05T20:06:41.276138,7650,3.226027,25.18,1.000000e-03,18554,250675200,0.2507,3.7530,,,1
2026-03-05T20:08:09.333461,7700,3.181302,24.08,1.000000e-03,18554,252313600,0.2523,3.7775,,,1
2026-03-05T20:09:35.488062,7750,3.121159,22.67,1.000000e-03,18557,253952000,0.2540,3.8014,,,1
2026-03-05T20:11:02.189864,7800,3.190192,24.29,1.000000e-03,18559,255590400,0.2556,3.8255,,,1
2026-03-05T20:12:27.826984,7850,3.079561,21.75,1.000000e-03,18562,257228800,0.2572,3.8493,,,1
2026-03-05T20:13:54.433444,7900,2.990987,19.91,1.000000e-03,18565,258867200,0.2589,3.8733,,,1
2026-03-05T20:15:20.912683,7950,3.097869,22.15,1.000000e-03,18567,260505600,0.2605,3.8974,,,1
2026-03-05T20:16:47.486512,8000,3.049453,21.10,1.000000e-03,18569,262144000,0.2621,3.9214,,,1
2026-03-05T20:16:49.479256,8000,3.049453,21.10,1.000000e-03,18567,262144000,0.2621,3.9220,3.440758,,1
2026-03-05T20:18:28.369193,8050,2.998752,20.06,1.000000e-03,18553,263782400,0.2638,3.9494,,,1
2026-03-05T20:19:55.083328,8100,3.007260,20.23,1.000000e-03,18555,265420800,0.2654,3.9735,,,1
2026-03-05T20:21:21.281898,8150,3.012541,20.34,1.000000e-03,18557,267059200,0.2671,3.9975,,,1
2026-03-05T20:22:47.778995,8200,3.151012,23.36,1.000000e-03,18560,268697600,0.2687,4.0215,,,1
2026-03-05T20:24:14.231676,8250,3.239942,25.53,1.000000e-03,18562,270336000,0.2703,4.0455,,,1
2026-03-05T20:25:41.181455,8300,3.213622,24.87,1.000000e-03,18564,271974400,0.2720,4.0697,,,1
2026-03-05T20:27:07.152826,8350,3.203775,24.63,1.000000e-03,18567,273612800,0.2736,4.0935,,,1
2026-03-05T20:28:33.697829,8400,3.193186,24.37,1.000000e-03,18569,275251200,0.2753,4.1176,,,1
2026-03-05T20:29:59.955099,8450,3.159721,23.56,1.000000e-03,18571,276889600,0.2769,4.1415,,,1
2026-03-05T20:31:28.558365,8500,3.169242,23.79,1.000000e-03,18571,278528000,0.2785,4.1662,,,1
2026-03-05T20:32:54.758353,8550,3.120684,22.66,1.000000e-03,18573,280166400,0.2802,4.1901,,,1
2026-03-05T20:34:21.285916,8600,3.089378,21.96,1.000000e-03,18575,281804800,0.2818,4.2141,,,1
2026-03-05T20:35:47.564886,8650,3.092628,22.03,1.000000e-03,18578,283443200,0.2834,4.2381,,,1
2026-03-05T20:37:14.469211,8700,3.048879,21.09,1.000000e-03,18579,285081600,0.2851,4.2622,,,1
2026-03-05T20:38:40.464398,8750,3.079614,21.75,1.000000e-03,18582,286720000,0.2867,4.2861,,,1
2026-03-05T20:40:07.198803,8800,3.127788,22.82,1.000000e-03,18584,288358400,0.2884,4.3102,,,1
2026-03-05T20:41:33.025956,8850,3.063394,21.40,1.000000e-03,18586,289996800,0.2900,4.3341,,,1
2026-03-05T20:42:59.612070,8900,2.932473,18.77,1.000000e-03,18588,291635200,0.2916,4.3581,,,1
2026-03-05T20:44:26.006932,8950,2.963897,19.37,1.000000e-03,18590,293273600,0.2933,4.3821,,,1
2026-03-05T20:45:52.333947,9000,3.126628,22.80,1.000000e-03,18592,294912000,0.2949,4.4061,,,1
2026-03-05T20:45:54.326552,9000,3.126628,22.80,1.000000e-03,18590,294912000,0.2949,4.4067,3.476621,,1
2026-03-05T20:47:33.765607,9050,3.194193,24.39,1.000000e-03,18577,296550400,0.2966,4.4343,,,1
2026-03-05T20:49:00.647623,9100,3.171434,23.84,1.000000e-03,18578,298188800,0.2982,4.4584,,,1
2026-03-05T20:50:27.258087,9150,3.154399,23.44,1.000000e-03,18580,299827200,0.2998,4.4825,,,1
2026-03-05T20:51:53.320700,9200,3.082748,21.82,1.000000e-03,18583,301465600,0.3015,4.5064,,,1
2026-03-05T20:53:19.562005,9250,3.060915,21.35,1.000000e-03,18585,303104000,0.3031,4.5303,,,1
2026-03-05T20:54:47.163829,9300,3.105842,22.33,1.000000e-03,18585,304742400,0.3047,4.5547,,,1
2026-03-05T20:56:13.513510,9350,3.118064,22.60,1.000000e-03,18588,306380800,0.3064,4.5786,,,1
2026-03-05T20:57:49.484243,9400,3.072013,21.59,1.000000e-03,18579,308019200,0.3080,4.6053,,,1
2026-03-05T21:00:14.497451,9450,2.928270,18.70,1.000000e-03,18516,309657600,0.3097,4.6456,,,1
2026-03-05T21:02:34.332399,9500,2.772395,16.00,1.000000e-03,18459,311296000,0.3113,4.6844,,,1
2026-03-05T21:04:53.686106,9550,2.673268,14.49,1.000000e-03,18404,312934400,0.3129,4.7231,,,1
2026-03-05T21:07:16.192999,9600,2.646729,14.11,1.000000e-03,18347,314572800,0.3146,4.7627,,,1
2026-03-05T21:09:34.923109,9650,2.723205,15.23,1.000000e-03,18294,316211200,0.3162,4.8013,,,1
2026-03-05T21:11:59.125937,9700,2.932973,18.78,1.000000e-03,18237,317849600,0.3178,4.8413,,,1
2026-03-05T21:14:23.778879,9750,3.082525,21.81,1.000000e-03,18180,319488000,0.3195,4.8815,,,1
2026-03-05T21:16:47.359046,9800,3.064171,21.42,1.000000e-03,18125,321126400,0.3211,4.9214,,,1
2026-03-05T21:19:11.113858,9850,3.072183,21.59,1.000000e-03,18071,322764800,0.3228,4.9613,,,1
2026-03-05T21:21:34.600076,9900,3.083445,21.83,1.000000e-03,18018,324403200,0.3244,5.0012,,,1
2026-03-05T21:23:58.147426,9950,3.013806,20.36,1.000000e-03,17966,326041600,0.3260,5.0410,,,1
2026-03-05T21:26:16.526449,10000,3.038500,20.87,1.000000e-03,17920,327680000,0.3277,5.0795,,,1
2026-03-05T21:26:19.629080,10000,3.038500,20.87,1.000000e-03,17917,327680000,0.3277,5.0803,3.496697,,1
2026-03-05T21:30:44.042608,10000,3.038500,20.87,1.000000e-03,17661,327680000,0.3277,5.1538,,0.1550,1
2026-03-05T21:33:18.295002,10050,3.062962,21.39,1.000000e-03,17603,329318400,0.3293,5.1966,,,1
2026-03-05T21:35:42.993104,10100,2.985162,19.79,1.000000e-03,17555,330956800,0.3310,5.2368,,,1
2026-03-05T21:38:11.491345,10150,2.972555,19.54,1.000000e-03,17504,332595200,0.3326,5.2781,,,1
2026-03-05T21:40:38.994872,10200,2.939494,18.91,1.000000e-03,17455,334233600,0.3342,5.3191,,,1
2026-03-05T21:43:06.481154,10250,2.842775,17.16,1.000000e-03,17406,335872000,0.3359,5.3600,,,1
2026-03-05T21:45:27.635855,10300,2.893016,18.05,1.000000e-03,17364,337510400,0.3375,5.3992,,,1
2026-03-05T21:47:41.321845,10350,2.947203,19.05,1.000000e-03,17329,339148800,0.3391,5.4364,,,1
2026-03-05T21:49:53.235249,10400,2.921167,18.56,1.000000e-03,17296,340787200,0.3408,5.4730,,,1
2026-03-05T21:52:09.919477,10450,2.967190,19.44,1.000000e-03,17260,342425600,0.3424,5.5110,,,1
2026-03-05T21:54:17.939886,10500,3.020160,20.49,1.000000e-03,17231,344064000,0.3441,5.5465,,,1
2026-03-05T21:56:31.364263,10550,3.021236,20.52,1.000000e-03,17198,345702400,0.3457,5.5836,,,1
2026-03-05T21:58:45.358602,10600,2.969015,19.47,1.000000e-03,17165,347340800,0.3473,5.6208,,,1
2026-03-05T22:01:02.832435,10650,3.001239,20.11,1.000000e-03,17130,348979200,0.3490,5.6590,,,1
2026-03-05T22:03:19.653352,10700,3.015931,20.41,1.000000e-03,17096,350617600,0.3506,5.6970,,,1
2026-03-05T22:05:30.817448,10750,2.961034,19.32,1.000000e-03,17066,352256000,0.3523,5.7335,,,1
2026-03-05T22:07:12.172147,10800,2.927150,18.67,1.000000e-03,17062,353894400,0.3539,5.7616,,,1
2026-03-05T22:08:39.116096,10850,2.865228,17.55,1.000000e-03,17069,355532800,0.3555,5.7858,,,1
2026-03-05T22:10:06.416035,10900,2.927089,18.67,1.000000e-03,17076,357171200,0.3572,5.8100,,,1
2026-03-05T22:11:33.736930,10950,2.941307,18.94,1.000000e-03,17083,358809600,0.3588,5.8343,,,1
2026-03-05T22:13:00.250920,11000,2.903572,18.24,1.000000e-03,17091,360448000,0.3604,5.8583,,,1
2026-03-05T22:13:02.243380,11000,2.903572,18.24,1.000000e-03,17089,360448000,0.3604,5.8589,3.472183,,1
2026-03-05T22:14:41.320334,11050,2.956435,19.23,1.000000e-03,17087,362086400,0.3621,5.8864,,,1
2026-03-05T22:16:07.852051,11100,3.024689,20.59,1.000000e-03,17094,363724800,0.3637,5.9104,,,1
2026-03-05T22:17:34.718851,11150,3.020214,20.50,1.000000e-03,17102,365363200,0.3654,5.9345,,,1
2026-03-05T22:19:04.118519,11200,2.998819,20.06,1.000000e-03,17107,367001600,0.3670,5.9594,,,1
2026-03-05T22:20:30.533101,11250,3.008804,20.26,1.000000e-03,17114,368640000,0.3686,5.9834,,,1
2026-03-05T22:21:56.855226,11300,2.973912,19.57,1.000000e-03,17122,370278400,0.3703,6.0074,,,1
2026-03-05T22:23:23.546143,11350,3.037148,20.85,1.000000e-03,17129,371916800,0.3719,6.0314,,,1
2026-03-05T22:24:50.172699,11400,3.037121,20.85,1.000000e-03,17136,373555200,0.3736,6.0555,,,1
2026-03-05T22:26:16.723235,11450,2.934965,18.82,1.000000e-03,17143,375193600,0.3752,6.0795,,,1
2026-03-05T22:27:44.525009,11500,2.920561,18.55,1.000000e-03,17149,376832000,0.3768,6.1039,,,1
