timestamp,step,recon_loss,pos_sim,neg_sim,wo_sim,eff_rank,lr,elapsed_hours
2026-03-07T18:06:01.639970,3500,6.202440,0.6767,0.0180,0.9456,31,2.999576e-04,0.5210
2026-03-07T18:10:18.496317,4000,5.852271,0.6880,0.0004,0.9549,32,2.999246e-04,0.5923
2026-03-07T18:14:39.504122,4500,5.422233,0.6755,0.2551,0.9535,34,2.998821e-04,0.6648
2026-03-07T18:18:57.133378,5000,3.466056,0.7623,0.1979,0.9512,50,2.998302e-04,0.7364
2026-03-07T18:23:17.764091,5500,2.207186,0.7900,0.3552,0.9510,57,2.997689e-04,0.8088
2026-03-07T18:27:34.706882,6000,1.772574,0.8525,0.5568,0.9234,58,2.996982e-04,0.8802
2026-03-07T18:31:50.465101,6500,1.613180,0.8687,0.6071,0.9044,59,2.996180e-04,0.9512
2026-03-07T18:36:07.426182,7000,1.473428,0.8824,0.5353,0.8251,56,2.995284e-04,1.0226
2026-03-07T18:40:25.366130,7500,1.368296,0.9066,0.4761,0.8159,58,2.994294e-04,1.0942
2026-03-07T18:44:42.136199,8000,1.281440,0.9246,0.7767,0.8196,57,2.993210e-04,1.1656
2026-03-07T18:48:59.756377,8500,1.256171,0.9158,0.7727,0.7379,54,2.992032e-04,1.2371
2026-03-07T18:53:16.620529,9000,1.165348,0.9169,0.7770,0.9032,51,2.990760e-04,1.3085
2026-03-07T18:57:34.087500,9500,1.161385,0.9415,0.8794,0.7134,51,2.989395e-04,1.3800
2026-03-07T19:01:51.233782,10000,1.157576,0.9410,0.8510,0.7929,50,2.987935e-04,1.4514
2026-03-07T19:06:12.828748,10500,0.980236,0.9395,0.8735,0.6588,48,2.986382e-04,1.5241
2026-03-07T19:10:30.968371,11000,0.976197,0.9579,0.9200,0.7111,47,2.984736e-04,1.5958
2026-03-07T19:14:48.874129,11500,0.957402,0.9562,0.9165,0.6706,46,2.982995e-04,1.6674
2026-03-07T19:19:05.298932,12000,0.924024,0.9583,0.9338,0.5612,46,2.981162e-04,1.7387
2026-03-07T19:23:23.086621,12500,0.927908,0.9583,0.9297,0.6541,45,2.979235e-04,1.8103
2026-03-07T19:27:41.112334,13000,0.957428,0.9778,0.9447,0.7012,44,2.977216e-04,1.8819
2026-03-07T19:32:03.539712,13500,0.958999,0.9662,0.9381,0.7091,44,2.975103e-04,1.9548
2026-03-07T19:39:17.104707,500,13.462293,0.5775,0.3401,0.9479,22,7.500000e-05,0.0874
2026-03-07T19:43:32.163573,1000,11.040805,0.5778,-0.0898,0.9675,22,1.500000e-04,0.1583
2026-03-07T19:47:48.959871,1500,9.438635,0.7194,0.1635,0.9786,24,2.250000e-04,0.2296
2026-03-07T19:52:03.877016,2000,8.212411,0.6239,0.2064,0.9473,33,3.000000e-04,0.3004
2026-03-07T19:56:20.258609,2500,7.274418,0.5771,0.3685,0.9232,39,2.999953e-04,0.3716
2026-03-07T20:00:38.079298,3000,6.446632,0.6114,0.4845,0.9361,42,2.999812e-04,0.4432
2026-03-07T20:04:51.076311,3500,5.986012,0.5615,0.4639,0.9223,45,2.999576e-04,0.5135
2026-03-07T20:09:06.389985,4000,5.584433,0.6209,0.4462,0.9427,47,2.999246e-04,0.5844
2026-03-07T20:13:23.264961,4500,5.185267,0.6025,0.4638,0.9482,47,2.998821e-04,0.6558
2026-03-07T20:17:41.632725,5000,4.940234,0.7022,0.5120,0.8660,48,2.998302e-04,0.7275
2026-03-07T20:21:59.968949,5500,2.896564,0.6773,0.5340,0.8301,58,2.997689e-04,0.7993
2026-03-07T20:26:19.136410,6000,2.083178,0.7229,0.6192,0.8154,63,2.996982e-04,0.8713
2026-03-07T20:30:42.372450,6500,1.779888,0.7343,0.6513,0.8641,65,2.996180e-04,0.9444
2026-03-07T20:35:00.110370,7000,1.602562,0.8065,0.6597,0.8913,66,2.995284e-04,1.0160
2026-03-07T20:39:18.676952,7500,1.523343,0.7937,0.6307,0.8582,66,2.994294e-04,1.0878
2026-03-07T20:43:34.936816,8000,1.460795,0.8260,0.5730,0.8649,67,2.993210e-04,1.1590
2026-03-07T20:47:52.178239,8500,1.406434,0.8192,0.6660,0.8271,68,2.992032e-04,1.2305
2026-03-07T20:52:07.154292,9000,1.382568,0.8021,0.6309,0.8418,67,2.990760e-04,1.3013
2026-03-07T20:56:22.457357,9500,1.319571,0.8196,0.6525,0.8332,67,2.989395e-04,1.3722
2026-03-07T21:00:38.338628,10000,1.235304,0.7959,0.7096,0.8973,65,2.987935e-04,1.4433
2026-03-07T21:04:58.413702,10500,1.126936,0.8236,0.7300,0.7921,66,2.986382e-04,1.5155
2026-03-07T21:09:14.916232,11000,1.121922,0.8405,0.7419,0.8588,66,2.984736e-04,1.5868
2026-03-07T21:13:35.524295,11500,1.133198,0.8434,0.7510,0.8602,65,2.982995e-04,1.6592
2026-03-07T21:20:07.080543,12000,1.069192,0.8530,0.7062,0.8638,65,2.981162e-04,1.7679
2026-03-07T21:27:05.917711,12500,1.125396,0.8427,0.7457,0.8736,67,2.979235e-04,1.8843
2026-03-07T21:34:09.527950,13000,1.085209,0.8551,0.7607,0.8841,67,2.977216e-04,2.0020
2026-03-07T21:40:58.765317,13500,1.070325,0.8611,0.7650,0.8775,67,2.975103e-04,2.1156
2026-03-07T21:48:02.273537,14000,1.079367,0.8816,0.7242,0.8390,65,2.972898e-04,2.2333
2026-03-07T21:54:56.990001,14500,1.055381,0.8696,0.7187,0.6385,65,2.970599e-04,2.3485
2026-03-07T22:01:53.370815,15000,1.021008,0.9004,0.7783,0.7965,65,2.968209e-04,2.4641
2026-03-07T22:08:50.857022,15500,1.024687,0.9092,0.7360,0.8502,65,2.965725e-04,2.5801
2026-03-07T22:15:42.825333,16000,0.896759,0.8825,0.6938,0.8539,68,2.963150e-04,2.6945
2026-03-07T22:23:07.322342,16500,0.907028,0.9114,0.7829,0.8168,66,2.960482e-04,2.8180
2026-03-07T22:30:22.895568,17000,0.913212,0.9270,0.7854,0.8539,68,2.957723e-04,2.9390
2026-03-07T22:36:07.337462,17500,0.870230,0.9123,0.7851,0.8693,67,2.954872e-04,3.0347
2026-03-07T22:40:24.195951,18000,0.910323,0.9151,0.7414,0.8687,67,2.951929e-04,3.1060
2026-03-07T22:44:39.712579,18500,0.897808,0.9195,0.7709,0.8738,65,2.948895e-04,3.1770
2026-03-07T22:48:57.616175,19000,0.917699,0.9522,0.8425,0.8584,67,2.945770e-04,3.2487
2026-03-07T22:53:12.139243,19500,0.884084,0.9254,0.7877,0.8034,68,2.942553e-04,3.3194
2026-03-07T22:57:28.442227,20000,0.897348,0.9133,0.8237,0.8641,68,2.939246e-04,3.3906
2026-03-07T23:01:48.900740,20500,0.925217,0.9219,0.8722,0.8603,69,2.935848e-04,3.4629
2026-03-07T23:06:06.072297,21000,0.791531,0.9090,0.7669,0.8417,71,2.932360e-04,3.5343
2026-03-07T23:10:21.101843,21500,0.767336,0.9554,0.8546,0.8445,69,2.928782e-04,3.6052
2026-03-07T23:14:36.696515,22000,0.794784,0.9434,0.8786,0.8534,71,2.925114e-04,3.6762
2026-03-07T23:18:53.819554,22500,0.811080,0.9539,0.8712,0.8471,71,2.921356e-04,3.7476
2026-03-07T23:23:09.617079,23000,0.849888,0.9594,0.8808,0.8285,71,2.917509e-04,3.8187
2026-03-07T23:27:22.869207,23500,0.789227,0.9492,0.7634,0.8207,70,2.913573e-04,3.8890
2026-03-07T23:31:36.919154,24000,0.817097,0.9544,0.8739,0.8166,72,2.909547e-04,3.9596
2026-03-07T23:35:52.179080,24500,0.826177,0.9580,0.8339,0.8045,70,2.905433e-04,4.0305
2026-03-07T23:40:05.627105,25000,0.800561,0.9509,0.8934,0.8402,74,2.901230e-04,4.1009
2026-03-07T23:44:21.522482,25500,0.797123,0.9600,0.8950,0.8179,72,2.896939e-04,4.1720
2026-03-07T23:48:36.368888,26000,0.713630,0.9708,0.9235,0.8076,72,2.892561e-04,4.2428
2026-03-07T23:52:54.554803,26500,0.702419,0.9411,0.8291,0.8177,73,2.888094e-04,4.3145
2026-03-07T23:57:10.436687,27000,0.711716,0.9659,0.8897,0.8326,72,2.883541e-04,4.3855
2026-03-08T00:01:24.698384,27500,0.706764,0.9467,0.8831,0.8461,74,2.878900e-04,4.4562
2026-03-08T00:05:40.025608,28000,0.717634,0.9324,0.8671,0.8331,73,2.874172e-04,4.5271
2026-03-08T00:09:58.133092,28500,0.720643,0.9556,0.9310,0.8513,74,2.869358e-04,4.5988
2026-03-08T00:14:14.311901,29000,0.755163,0.9559,0.8444,0.8549,74,2.864458e-04,4.6700
2026-03-08T00:18:29.069593,29500,0.721772,0.9492,0.9034,0.8366,74,2.859472e-04,4.7407
2026-03-08T00:22:45.543484,30000,0.726644,0.9713,0.8950,0.8531,73,2.854400e-04,4.8120
2026-03-08T00:27:03.842460,30500,0.746587,0.9569,0.8125,0.8253,73,2.849243e-04,4.8837
2026-03-08T00:31:20.126537,31000,0.731665,0.9746,0.9201,0.8574,73,2.844001e-04,4.9549
2026-03-08T00:35:36.824676,31500,0.669680,0.9571,0.9071,0.8211,73,2.838675e-04,5.0262
2026-03-08T00:39:55.202276,32000,0.645033,0.9685,0.9290,0.8851,73,2.833264e-04,5.0980
2026-03-08T00:44:13.111123,32500,0.676826,0.9579,0.9599,0.8814,73,2.827769e-04,5.1696
2026-03-08T00:48:29.747623,33000,0.645460,0.9536,0.9646,0.8366,75,2.822191e-04,5.2409
2026-03-08T00:52:44.655265,33500,0.698583,0.9381,0.8946,0.8382,74,2.816530e-04,5.3117
2026-03-08T00:56:59.858327,34000,0.691335,0.9596,0.9276,0.8478,75,2.810786e-04,5.3826
2026-03-08T01:01:15.245800,34500,0.674847,0.9458,0.9296,0.8406,74,2.804959e-04,5.4536
2026-03-08T01:05:31.316170,35000,0.656300,0.9557,0.9639,0.8230,76,2.799050e-04,5.5247
2026-03-08T01:09:49.732770,35500,0.678164,0.9667,0.9568,0.8552,75,2.793059e-04,5.5965
2026-03-08T01:14:04.822764,36000,0.659860,0.9712,0.9537,0.8259,73,2.786987e-04,5.6673
2026-03-08T01:18:20.916160,36500,0.586510,0.9619,0.9363,0.8150,75,2.780834e-04,5.7385
2026-03-08T01:22:36.309469,37000,0.589873,0.9703,0.9074,0.8217,74,2.774601e-04,5.8094
2026-03-08T01:26:52.100624,37500,0.642634,0.9817,0.9320,0.8391,74,2.768287e-04,5.8805
2026-03-08T01:31:07.001479,38000,0.621139,0.9671,0.9439,0.8384,75,2.761893e-04,5.9513
2026-03-08T01:35:22.824242,38500,0.607290,0.9836,0.9527,0.8542,74,2.755420e-04,6.0223
2026-03-08T01:39:39.181823,39000,0.627738,0.9793,0.9365,0.8452,76,2.748868e-04,6.0935
2026-03-08T01:43:53.046344,39500,0.649678,0.9737,0.8932,0.8766,75,2.742237e-04,6.1641
2026-03-08T01:48:08.760523,40000,0.628283,0.9806,0.8953,0.8302,77,2.735528e-04,6.2351
2026-03-08T01:52:26.397677,40500,0.647681,0.9789,0.9126,0.8424,73,2.728742e-04,6.3066
2026-03-08T01:56:42.630621,41000,0.625508,0.9794,0.9265,0.8255,77,2.721878e-04,6.3778
2026-03-08T03:00:56.015993,41500,0.644262,0.9760,0.8628,0.8259,74,2.714937e-04,6.4482
2026-03-08T03:05:10.324927,42000,0.553061,0.9757,0.9362,0.8525,76,2.707919e-04,6.5189
2026-03-08T03:09:24.702865,42500,0.554799,0.9786,0.9210,0.8357,77,2.700826e-04,6.5895
2026-03-08T03:13:38.990836,43000,0.568850,0.9798,0.9339,0.8265,78,2.693657e-04,6.6601
2026-03-08T03:17:54.206374,43500,0.609523,0.9771,0.8491,0.8450,77,2.686413e-04,6.7310
2026-03-08T03:22:09.598696,44000,0.587057,0.9772,0.9097,0.8294,78,2.679094e-04,6.8020
2026-03-08T03:26:26.304954,44500,0.602533,0.9683,0.8487,0.8259,77,2.671701e-04,6.8733
2026-03-08T03:30:42.593162,45000,0.603465,0.9764,0.8638,0.8093,77,2.664235e-04,6.9445
2026-03-08T03:35:00.328173,45500,0.574018,0.9717,0.9456,0.8214,78,2.656695e-04,7.0161
2026-03-08T03:39:18.161900,46000,0.582050,0.9744,0.9564,0.7977,77,2.649082e-04,7.0877
2026-03-08T03:43:33.680663,46500,0.626526,0.9807,0.9442,0.8335,76,2.641397e-04,7.1587
2026-03-08T03:47:48.200669,47000,0.530462,0.9836,0.9422,0.8335,81,2.633640e-04,7.2294
2026-03-08T03:52:03.543433,47500,0.529859,0.9833,0.9663,0.8400,79,2.625812e-04,7.3003
2026-03-08T03:56:18.319570,48000,0.542748,0.9819,0.9100,0.8037,80,2.617913e-04,7.3711
2026-03-08T04:00:33.087321,48500,0.558780,0.9796,0.8575,0.8396,79,2.609943e-04,7.4418
2026-03-08T04:04:48.165883,49000,0.561099,0.9810,0.9131,0.8451,78,2.601904e-04,7.5127
2026-03-08T04:09:04.470844,49500,0.564573,0.9806,0.8285,0.8414,78,2.593795e-04,7.5839
2026-03-08T04:13:20.957542,50000,0.570333,0.9809,0.8637,0.8349,76,2.585617e-04,7.6551
2026-03-08T04:17:39.524595,50500,0.562631,0.9680,0.8565,0.8730,79,2.577372e-04,7.7270
2026-03-08T04:21:55.213618,51000,0.561546,0.9818,0.9534,0.8340,79,2.569058e-04,7.7980
2026-03-08T04:26:10.918529,51500,0.571933,0.9754,0.8297,0.8199,81,2.560677e-04,7.8690
2026-03-08T04:30:26.436065,52000,0.519623,0.9816,0.7802,0.8695,81,2.552229e-04,7.9400
2026-03-08T04:34:42.911638,52500,0.488382,0.9750,0.8170,0.8600,79,2.543715e-04,8.0112
2026-03-08T04:38:56.310179,53000,0.503480,0.9857,0.8807,0.8586,77,2.535136e-04,8.0816
2026-03-08T04:43:10.717801,53500,0.504562,0.9783,0.8353,0.8476,79,2.526491e-04,8.1523
2026-03-08T04:47:27.817103,54000,0.509422,0.9781,0.8257,0.8661,81,2.517782e-04,8.2237
2026-03-08T04:51:45.672714,54500,0.533737,0.9846,0.8173,0.8576,81,2.509008e-04,8.2953
2026-03-08T04:56:01.288126,55000,0.510247,0.9887,0.8355,0.8616,79,2.500171e-04,8.3663
2026-03-08T05:00:18.705011,55500,0.546344,0.9885,0.8304,0.8157,80,2.491271e-04,8.4378
2026-03-08T05:04:32.120639,56000,0.523039,0.9837,0.9025,0.8291,79,2.482309e-04,8.5082
2026-03-08T05:08:49.479435,56500,0.537246,0.9862,0.8951,0.8405,80,2.473285e-04,8.5797
2026-03-08T05:13:04.215657,57000,0.555030,0.9834,0.8160,0.8566,79,2.464200e-04,8.6505
2026-03-08T05:17:19.857252,57500,0.462680,0.9827,0.7911,0.8326,81,2.455054e-04,8.7215
2026-03-08T05:21:35.651002,58000,0.459315,0.9871,0.9041,0.8398,81,2.445847e-04,8.7926
2026-03-08T05:25:53.106803,58500,0.473347,0.9833,0.9026,0.8144,82,2.436582e-04,8.8641
2026-03-08T05:30:07.701124,59000,0.480343,0.9841,0.8572,0.8313,80,2.427257e-04,8.9348
2026-03-08T05:34:22.833264,59500,0.479192,0.9831,0.8399,0.8171,81,2.417874e-04,9.0057
2026-03-08T05:38:36.435266,60000,0.520352,0.9855,0.8407,0.8024,81,2.408433e-04,9.0761
2026-03-08T05:42:54.933931,60500,0.480571,0.9842,0.8591,0.8257,79,2.398936e-04,9.1479
2026-03-08T05:47:08.070992,61000,0.519995,0.9846,0.8306,0.8025,82,2.389381e-04,9.2182
2026-03-08T05:51:22.855754,61500,0.493890,0.9876,0.8162,0.8139,81,2.379771e-04,9.2890
2026-03-08T05:55:38.445647,62000,0.528235,0.9831,0.8367,0.8302,81,2.370105e-04,9.3600
2026-03-08T05:59:55.908742,62500,0.439013,0.9827,0.8405,0.8068,80,2.360384e-04,9.4315
2026-03-08T06:04:11.058221,63000,0.456805,0.9846,0.7948,0.8148,83,2.350609e-04,9.5024
2026-03-08T06:08:26.252942,63500,0.447270,0.9817,0.8282,0.8193,83,2.340781e-04,9.5733
2026-03-08T06:12:41.185750,64000,0.475234,0.9832,0.8289,0.7966,82,2.330900e-04,9.6441
2026-03-08T06:16:57.226798,64500,0.451220,0.9801,0.8161,0.7880,81,2.320966e-04,9.7152
2026-03-08T06:21:12.561642,65000,0.458781,0.9849,0.8420,0.8348,80,2.310981e-04,9.7861
2026-03-08T06:25:28.235925,65500,0.464484,0.9888,0.8869,0.8054,81,2.300945e-04,9.8572
2026-03-08T06:29:42.554700,66000,0.483685,0.9831,0.8623,0.8270,80,2.290858e-04,9.9278
2026-03-08T06:33:58.074570,66500,0.479439,0.9905,0.8961,0.8253,82,2.280722e-04,9.9988
2026-03-08T06:38:12.628463,67000,0.484472,0.9876,0.8769,0.7995,81,2.270537e-04,10.0695
2026-03-08T06:42:28.217905,67500,0.489720,0.9853,0.8979,0.8041,82,2.260302e-04,10.1405
2026-03-08T06:46:43.203553,68000,0.410860,0.9877,0.8481,0.8637,83,2.250021e-04,10.2113
2026-03-08T06:50:57.572253,68500,0.426933,0.9880,0.8282,0.8394,84,2.239692e-04,10.2820
2026-03-08T06:55:14.388072,69000,0.429906,0.9874,0.8420,0.8232,84,2.229316e-04,10.3533
2026-03-08T06:59:29.929313,69500,0.439419,0.9759,0.8374,0.8296,82,2.218894e-04,10.4243
2026-03-08T07:03:44.220632,70000,0.432080,0.9835,0.8014,0.8105,83,2.208428e-04,10.4949
2026-03-08T07:08:02.228724,70500,0.449320,0.9856,0.8134,0.8243,83,2.197916e-04,10.5666
2026-03-08T07:12:18.887888,71000,0.451818,0.9794,0.7786,0.8267,82,2.187361e-04,10.6379
2026-03-08T07:16:33.290882,71500,0.443010,0.9849,0.7920,0.8112,82,2.176762e-04,10.7086
2026-03-08T07:20:48.426815,72000,0.449872,0.9876,0.8110,0.8242,83,2.166121e-04,10.7794
2026-03-08T07:25:03.726411,72500,0.444057,0.9854,0.8075,0.8584,81,2.155438e-04,10.8504
2026-03-08T07:29:20.107157,73000,0.413352,0.9826,0.7711,0.8329,83,2.144714e-04,10.9216
2026-03-08T07:33:37.332329,73500,0.405510,0.9842,0.7823,0.8476,83,2.133949e-04,10.9930
2026-03-08T07:37:54.303492,74000,0.398899,0.9789,0.8325,0.8105,83,2.123144e-04,11.0644
2026-03-08T07:42:09.864534,74500,0.404430,0.9785,0.8421,0.8208,83,2.112300e-04,11.1354
2026-03-08T07:46:31.411643,75000,0.425997,0.9848,0.8588,0.8262,83,2.101418e-04,11.2080
2026-03-08T07:50:49.767563,75500,0.414066,0.9862,0.7970,0.8491,83,2.090497e-04,11.2798
2026-03-08T07:55:09.440754,76000,0.429692,0.9870,0.8906,0.8386,82,2.079540e-04,11.3519
2026-03-08T07:59:34.799496,76500,0.458135,0.9865,0.8577,0.8211,83,2.068546e-04,11.4256
2026-03-08T08:04:01.213286,77000,0.421070,0.9870,0.8821,0.7987,84,2.057516e-04,11.4997
2026-03-08T08:08:24.106047,77500,0.417664,0.9731,0.8680,0.8293,83,2.046451e-04,11.5727
2026-03-08T08:12:46.430069,78000,0.390923,0.9765,0.8516,0.8192,82,2.035352e-04,11.6455
2026-03-08T08:17:12.356462,78500,0.385401,0.9794,0.8017,0.8426,85,2.024219e-04,11.7194
